,word,norm_mean_diff_vec
178,патронный_ADJ,0.46236544847488403
179,махорочный_ADJ,0.0
180,керновый_ADJ,0.0
181,трехсантиметровый_ADJ,0.0
182,диалоговый_ADJ,0.0
183,метаболический_ADJ,0.0
184,педантский_ADJ,0.0
185,задненебный_ADJ,0.0
186,коммуникационный_ADJ,0.0
187,океанический_ADJ,0.4954359233379364
188,многоэтажный_ADJ,0.3965288996696472
189,общинный_ADJ,0.45957985520362854
190,своедельный_ADJ,0.0
191,апериодический_ADJ,0.0
192,нанокристаллический_ADJ,0.0
193,среднеспелый_ADJ,0.0
194,резервуарный_ADJ,0.0
195,однодворческий_ADJ,0.0
196,гидроэлектрический_ADJ,0.0
197,обережный_ADJ,0.0
198,реанимационный_ADJ,0.0
199,выгнутый_ADJ,0.43648847937583923
200,хреновский_ADJ,0.0
201,индигирский_ADJ,0.0
202,главый_ADJ,0.0
203,земноводное_ADJ,0.0
204,аморфный_ADJ,0.4390832781791687
205,электротехнический_ADJ,0.513084352016449
206,архаический_ADJ,0.44269976019859314
207,адресный_ADJ,0.5748986601829529
208,бзыбский_ADJ,0.0
209,углистый_ADJ,0.0
210,фракционированный_ADJ,0.0
211,плотяной_ADJ,0.0
212,обрубленный_ADJ,0.5219124555587769
213,пошлейший_ADJ,0.6401083469390869
214,неокончательный_ADJ,0.0
215,пригорелый_ADJ,0.4713074266910553
216,длинноголовый_ADJ,0.0
217,межреберный_ADJ,0.0
218,охранительный_ADJ,0.48814600706100464
219,котельный_ADJ,0.5690130591392517
220,червеобразный_ADJ,0.46604636311531067
221,фартовый_ADJ,0.6036388874053955
222,стыковый_ADJ,0.0
223,хлороводородный_ADJ,0.0
224,неизвестный_ADJ,0.3502097427845001
225,живой_ADJ,0.344651460647583
226,прагматический_ADJ,0.5222797393798828
227,обледенелый_ADJ,0.3761517107486725
228,трехкомпонентный_ADJ,0.0
229,етский_ADJ,0.0
230,съемочный_ADJ,0.0
231,арестантский_ADJ,0.5151370167732239
232,вазомоторный_ADJ,0.0
233,приднепровский_ADJ,0.5238391757011414
234,пневматический_ADJ,0.4350121021270752
235,ближневосточный_ADJ,0.0
236,люмпенский_ADJ,0.0
237,мелкоцветковый_ADJ,0.0
238,клеточный_ADJ,0.46305015683174133
239,пеший_ADJ,0.4676557183265686
240,размякший_ADJ,0.0
241,скошенный_ADJ,0.0
242,двухпалатный_ADJ,0.0
243,лепный_ADJ,0.5695066452026367
244,звеньевая_ADJ,0.0
245,серо-розовый_ADJ,0.0
246,равносторонний_ADJ,0.47761377692222595
247,привязный_ADJ,0.49713948369026184
248,живехонький_ADJ,0.0
249,художный_ADJ,0.0
250,сумчатый_ADJ,0.5758373141288757
251,касательный_ADJ,0.548550009727478
252,адаптированный_ADJ,0.0
253,детерминистский_ADJ,0.0
254,западно-сибирский_ADJ,0.0
255,сорокапятилетний_ADJ,0.5522890090942383
256,беспоповщинский_ADJ,0.0
257,строганый_ADJ,0.0
258,противозенитный_ADJ,0.0
259,полиметиленовый_ADJ,0.0
260,белопенный_ADJ,0.0
261,суггестивный_ADJ,0.0
262,ответный_ADJ,0.4798938035964966
263,должностной_ADJ,0.37912222743034363
