,WORD,frequency,mean_dist_jaccard,sum_deltas_jaccard,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
0,overf_ADJ,2.63424895405496e-06,0.45629370629370625,0.0,0.07591444253921509,1.0,0.25761665403842926,0.6666666666666666
1,betegne_ADJ,9.05594188361508e-06,0.6310361465160226,0.3333333333333333,0.282750453799963,0.3333333333333333,0.37005239352583885,-1.0
2,uketime_ADJ,1.5916241328241074e-06,0.7235591206179441,0.0,0.10498915612697601,1.0,0.32176769711077213,-0.3333333333333333
3,bestrål_ADJ,2.75880060315445e-06,0.5454545454545454,0.0,0.1198652982711792,1.0,0.27590670087374747,-0.3333333333333333
4,moe_ADJ,6.3272887388557e-07,0.7473290598290598,0.3333333333333333,0.03312337398529053,1.0,0.2995198455173522,0.3333333333333333
5,angående_ADJ,5.885833938196474e-06,0.9035087719298247,0.0,0.39139312505722046,0.3333333333333333,0.32205382199026644,1.0
6,cr_ADJ,5.900808374373741e-07,0.7338659147869675,0.0,0.02960917353630066,1.0,0.30547143518924713,0.3333333333333333
7,medvirke_ADJ,6.5559482411191896e-06,0.5595238095238095,0.0,0.32349579874426126,1.0,0.3335683289915323,-0.3333333333333333
8,steille_ADJ,9.238380034517325e-07,0.39962121212121215,0.0,0.03062763810157776,1.0,0.27328451722860336,-0.3333333333333333
9,gynekologisk_ADJ,8.89189063087633e-06,0.5784171968382494,0.0,0.18473775684833527,1.0,0.3069414412602782,-0.3333333333333333
10,inspirere_ADJ,8.765324892474684e-06,0.674908424908425,0.0,0.20895638316869736,0.3333333333333333,0.2945855725556612,-0.3333333333333333
11,nat_ADJ,7.291312508260276e-07,0.8486842105263158,0.3333333333333333,0.0415419340133667,0.3333333333333333,0.3344393325969577,-0.3333333333333333
12,våsentlig_ADJ,1.9378573352255264e-06,0.5915750915750916,0.0,0.04005371034145355,1.0,0.2839722102507949,-0.3333333333333333
13,avgorande_ADJ,8.148823199873709e-07,0.7146493212669682,0.3333333333333333,0.03622174263000488,1.0,0.30401832796633244,-1.0
14,ån_ADJ,2.035152946798008e-06,0.17424242424242423,0.3333333333333333,0.03495889902114868,1.0,0.2763224532827735,0.3333333333333333
15,meningsløs_ADJ,1.131351733661045e-05,0.6287878787878788,0.0,0.324447940569371,-0.3333333333333333,0.3346412153914571,-0.3333333333333333
16,klag_ADJ,1.004698147057259e-06,0.924342105263158,0.0,0.11103692650794983,1.0,0.3562189768999815,0.3333333333333333
17,fyldig_ADJ,2.7429414701800844e-05,0.46955128205128216,0.3333333333333333,0.2507685497403145,0.3333333333333333,0.29136913176625967,0.3333333333333333
18,finansiere_ADJ,4.411120905556642e-05,0.6588738059326295,0.0,0.3410619553178549,0.3333333333333333,0.3716805838048458,-0.3333333333333333
19,kostnadsmessig_ADJ,3.022297143813377e-05,0.7862394957983192,0.0,0.4435929208993912,-0.3333333333333333,0.3806798215955496,0.3333333333333333
20,påviselig_ADJ,9.478278234923194e-06,0.7751068376068376,0.0,0.25839708372950554,1.0,0.3674019235186279,-1.0
21,vegnett_ADJ,1.3447737789778972e-06,0.6820728291316527,0.0,0.07113632559776306,1.0,0.3434116989374161,-0.3333333333333333
22,reflektere_ADJ,9.162684058206755e-06,0.8303571428571428,0.0,0.19669154286384583,1.0,0.37245871126651764,0.3333333333333333
23,underbygd_ADJ,9.544080404522856e-07,0.5829959514170041,-0.3333333333333333,0.16419248282909393,1.0,0.27060504257678986,-0.3333333333333333
24,hul_ADJ,1.9593934251691326e-06,0.7247757402556165,0.6666666666666666,0.044008299708366394,1.0,0.3232434284873307,0.3333333333333333
25,eff_ADJ,1.0315560849002346e-06,0.8201754385964913,0.0,0.07953032851219177,1.0,0.4002319825813174,1.0
26,dår_ADJ,4.3157067011063845e-06,0.5643479327689854,0.3333333333333333,0.048316583037376404,0.3333333333333333,0.25227043963968754,-0.3333333333333333
27,sådanne_ADJ,2.8358935836723675e-06,0.8333333333333335,0.0,0.09626787900924683,1.0,0.3651359989307821,0.3333333333333333
28,lad_ADJ,3.263769726333739e-06,0.7593984962406015,0.3333333333333333,0.05305047333240509,1.0,0.311037982115522,-0.3333333333333333
29,include_ADJ,8.180424172874525e-06,0.8132309941520468,0.0,0.029523923993110657,1.0,0.26859085634350777,-0.3333333333333333
30,påtenke_ADJ,1.6268550490759172e-05,0.7195512820512822,0.0,0.3403610661625862,-0.3333333333333333,0.3394895983801689,-0.3333333333333333
31,yttertøy_ADJ,8.446730410069668e-07,0.46590909090909083,0.6666666666666666,0.05441756546497345,1.0,0.28309954702854156,-0.6666666666666666
32,sagd_ADJ,1.1640739581954433e-06,0.4663947163947164,0.0,0.025828838348388672,1.0,0.24549480620771646,-0.6666666666666666
33,desentralisere_ADJ,8.79742844084092e-05,0.674908424908425,0.0,0.35116099938750267,-0.3333333333333333,0.38320352090522647,0.3333333333333333
34,cett_ADJ,1.1218032899056753e-06,0.42851592851592846,-0.3333333333333333,0.024699658155441284,1.0,0.25050208135508,-0.6666666666666666
35,grunnbok_ADJ,7.734139987382719e-07,0.5262237762237763,0.0,0.052440375089645386,1.0,0.2697925250977278,-0.6666666666666666
36,forannevne_ADJ,1.6484032279347222e-06,0.7582417582417582,0.0,0.1336146891117096,0.3333333333333333,0.31004069559276104,0.3333333333333333
37,fruktbringende_ADJ,8.394024275562529e-07,0.7272267206477734,0.0,0.12109719216823578,1.0,0.26597192138433456,0.6666666666666666
