,WORD,frequency,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
54,немалый_ADJ,4.629703317046443e-05,0.25561292469501495,1.0,0.16892173886299133,1.0
55,аналогичный_ADJ,4.705212052321996e-05,0.18658006191253662,1.0,0.2317950278520584,1.0
56,исходный_ADJ,4.7142804423152876e-05,0.20160922408103943,1.0,0.23273693025112152,1.0
57,тогдашний_ADJ,4.716802924678351e-05,0.19154506921768188,1.0,0.30940061807632446,1.0
58,кровавый_ADJ,4.037678048120472e-05,0.19238059222698212,1.0,0.2086888551712036,1.0
59,секретный_ADJ,4.0136394475911554e-05,0.21953555941581726,1.0,0.227809339761734,1.0
60,праздничный_ADJ,4.16965760854431e-05,0.276782363653183,0.3333333333333333,0.1932600736618042,1.0
61,воинский_ADJ,4.079292080870925e-05,0.22076749801635742,1.0,0.20454303920269012,1.0
62,боковой_ADJ,3.711412463794929e-05,0.15979427099227905,1.0,0.2313292920589447,1.0
63,столичный_ADJ,3.66135756259899e-05,0.2712108790874481,0.3333333333333333,0.28338825702667236,0.3333333333333333
64,положенный_ADJ,6.561005162654384e-05,0.3887040466070175,1.0,0.2867954224348068,1.0
65,китайский_ADJ,6.587559625628662e-05,0.29956938326358795,1.0,0.35044872760772705,1.0
66,народный_ADJ,0.00022026972457698098,0.20883366465568542,1.0,0.3200184851884842,0.3333333333333333
67,общественный_ADJ,0.0002234027336539561,0.17275148630142212,1.0,0.2746771275997162,0.3333333333333333
68,божий_ADJ,8.883915740246351e-05,0.24572345614433289,0.3333333333333333,0.22088544070720673,1.0
69,учебный_ADJ,8.979056284785473e-05,0.22988197207450867,0.3333333333333333,0.28445933759212494,1.0
70,необычный_ADJ,7.361372456457797e-05,0.24586676061153412,1.0,0.2083858996629715,1.0
71,православный_ADJ,7.40473960385937e-05,0.19112370908260345,0.3333333333333333,0.26727478206157684,0.3333333333333333
72,ленинский_ADJ,5.522577628820886e-05,0.228897362947464,1.0,0.3050985038280487,1.0
73,служебный_ADJ,5.5468736510221895e-05,0.261484295129776,1.0,0.2733522802591324,1.0
74,дальнейший_ADJ,0.00016021504037944746,0.18086515367031097,1.0,0.22187864780426025,1.0
75,нынешний_ADJ,0.00015529367413023967,0.21355657279491425,1.0,0.26626428961753845,1.0
76,третий_ADJ,0.00043337559370769965,0.3774747848510742,1.0,0.1934601217508316,1.0
77,красный_ADJ,0.0004476508554183848,0.1775926947593689,1.0,0.32093991339206696,0.3333333333333333
78,двойной_ADJ,4.9000099605920536e-05,0.2404547929763794,1.0,0.3610840290784836,0.3333333333333333
79,коричневый_ADJ,4.890645001533364e-05,0.09599897265434265,1.0,0.19644877314567566,1.0
80,вечерний_ADJ,6.337866737820241e-05,0.24675707519054413,1.0,0.22459980845451355,0.3333333333333333
81,передний_ADJ,6.346344479848758e-05,0.19188453257083893,1.0,0.2600174844264984,1.0
82,христианский_ADJ,6.535650796814861e-05,0.15298646688461304,1.0,0.17863290011882782,1.0
83,ленинградский_ADJ,6.515049838218449e-05,0.2006080150604248,1.0,0.2714771032333374,0.3333333333333333
84,шестой_ADJ,6.393957718617392e-05,0.33204180002212524,1.0,0.20675984025001526,1.0
85,серебряный_ADJ,6.48729966778864e-05,0.12448398768901825,1.0,0.2458258867263794,1.0
86,быстрый_ADJ,9.018539811164008e-05,0.2544816583395004,1.0,0.22907403111457825,-0.3333333333333333
87,взрослый_ADJ,8.967006196875093e-05,0.28829537332057953,0.3333333333333333,0.26457086205482483,0.3333333333333333
88,гражданский_ADJ,0.0001446336880717198,0.21682311594486237,1.0,0.29666900634765625,0.3333333333333333
89,женский_ADJ,0.0001469565460388574,0.29206377267837524,1.0,0.2858818918466568,1.0
90,ядерный_ADJ,6.218187885695017e-05,0.19846536219120026,1.0,0.26342977583408356,1.0
91,юридический_ADJ,6.190936579892164e-05,0.18199102580547333,1.0,0.2466154843568802,0.3333333333333333
92,восьмой_ADJ,4.580133680834126e-05,0.29032041132450104,1.0,0.19229350984096527,1.0
93,налоговый_ADJ,4.4905390961133576e-05,0.28759752213954926,1.0,0.38960690796375275,1.0
94,теоретический_ADJ,6.173169370557204e-05,0.1718437373638153,1.0,0.18153665959835052,1.0
95,философский_ADJ,6.21475683118289e-05,0.1688329577445984,1.0,0.24275650084018707,1.0
96,спортивный_ADJ,8.707747783428799e-05,0.2667063921689987,1.0,0.2788882851600647,1.0
97,тайный_ADJ,8.854547104565134e-05,0.24640659987926483,1.0,0.28057436645030975,1.0
98,широкий_ADJ,0.00027144349710502626,0.2481817901134491,1.0,0.226215660572052,1.0
99,внутренний_ADJ,0.0002854358950646818,0.19770409166812897,1.0,0.2810826301574707,1.0
100,верховный_ADJ,6.749819046697141e-05,0.24129176139831543,1.0,0.27612200379371643,1.0
101,рыжий_ADJ,6.793363383640337e-05,0.10153146088123322,1.0,0.25624172389507294,1.0
102,социальный_ADJ,0.00023790158670770637,0.16179360449314117,1.0,0.2718522548675537,0.3333333333333333
103,американский_ADJ,0.00023642893997264243,0.22764331102371216,1.0,0.26663145422935486,1.0
104,горький_ADJ,7.247341583310007e-05,0.21358689665794373,1.0,0.26640334725379944,0.3333333333333333
105,заметный_ADJ,7.237336184733174e-05,0.24923761188983917,1.0,0.1792498230934143,1.0
106,смертный_ADJ,4.482781621589241e-05,0.26661375164985657,1.0,0.357554093003273,0.3333333333333333
107,преподобный_ADJ,4.563737295999211e-05,0.21111449599266052,0.3333333333333333,0.23728948831558228,-0.3333333333333333
108,посторонний_ADJ,4.086810574165945e-05,0.3175220936536789,1.0,0.23476867377758026,1.0
109,римский_ADJ,4.130273771172087e-05,0.19621221721172333,1.0,0.3063601106405258,1.0
110,статистический_ADJ,2.7382101383772183e-05,0.19398637115955353,1.0,0.2534625232219696,1.0
111,растительный_ADJ,2.715446871147348e-05,0.1535664200782776,1.0,0.20809349417686462,1.0
112,защитный_ADJ,2.8825323026601144e-05,0.17711839079856873,1.0,0.22801557183265686,0.3333333333333333
113,вертикальный_ADJ,2.8836730424198162e-05,0.1724412590265274,1.0,0.21214859187602997,1.0
114,чрезвычайный_ADJ,2.7701537024405865e-05,0.20299045741558075,1.0,0.26181840896606445,1.0
115,ключевой_ADJ,2.806175347216755e-05,0.2598287910223007,1.0,0.32077556848526,0.3333333333333333
116,коммерческий_ADJ,4.860657938626362e-05,0.2429695427417755,1.0,0.32535067200660706,1.0
117,ведущий_ADJ,4.836839421988043e-05,0.23681429028511047,0.3333333333333333,0.22542878985404968,0.3333333333333333
118,обыкновенный_ADJ,7.684254409825031e-05,0.30290015041828156,0.3333333333333333,0.2587495297193527,1.0
119,пожилой_ADJ,7.628251902666923e-05,0.21012593805789948,1.0,0.19191677868366241,1.0
120,французский_ADJ,0.00016475176217503504,0.22846461832523346,1.0,0.23458048701286316,1.0
121,очередной_ADJ,0.00016877669892414478,0.33563587069511414,1.0,0.19252687692642212,1.0
122,книжный_ADJ,4.402955094495103e-05,0.2626953721046448,1.0,0.2988666146993637,1.0
123,десятый_ADJ,4.4009961504811816e-05,0.33191484212875366,1.0,0.19804488122463226,1.0
124,немецкий_ADJ,0.00019952516769432656,0.2708629369735718,1.0,0.24346713721752167,0.3333333333333333
125,исторический_ADJ,0.00019904076626340263,0.14454461634159088,1.0,0.26195676624774933,1.0
126,одинаковый_ADJ,8.205846344206942e-05,0.261396586894989,0.3333333333333333,0.20226961374282837,0.3333333333333333
127,обязанный_ADJ,8.12052554912477e-05,0.17234735190868378,1.0,0.24086175858974457,1.0
128,стеклянный_ADJ,6.233362531784182e-05,0.11783087253570557,0.3333333333333333,0.2118328958749771,1.0
129,какой-то_ADJ,0.0012823679131111622,0.3619862049818039,1.0,0.16046427190303802,0.3333333333333333
130,нужный_ADJ,0.0011430987958362213,0.22207678854465485,1.0,0.17644694447517395,0.3333333333333333
131,судебный_ADJ,7.858112054437712e-05,0.2173951119184494,1.0,0.2813935726881027,1.0
132,подлинный_ADJ,8.035022025143772e-05,0.14933344721794128,1.0,0.2231169044971466,0.3333333333333333
133,геологический_ADJ,3.253193902938566e-05,0.22611528635025024,0.3333333333333333,0.2954080402851105,0.3333333333333333
134,лунный_ADJ,3.2552875621520775e-05,0.1598464846611023,1.0,0.22547122836112976,0.3333333333333333
135,крестьянский_ADJ,3.8528069590030876e-05,0.24820934236049652,1.0,0.2621919959783554,1.0
136,сельскохозяйственный_ADJ,3.8640666771654365e-05,0.20703093707561493,1.0,0.21144694089889526,1.0
137,нефтяной_ADJ,3.2208493511909806e-05,0.21838316321372986,1.0,0.2851230502128601,1.0
138,минеральный_ADJ,3.155993848471037e-05,0.1859346628189087,1.0,0.20010784268379211,0.3333333333333333
139,телевизионный_ADJ,3.055920310608114e-05,0.2664909213781357,1.0,0.2762390226125717,1.0
140,дневной_ADJ,3.084809052952368e-05,0.3085799068212509,1.0,0.2578205019235611,0.3333333333333333
141,немногие_ADJ,3.9884893573925065e-05,0.22944888472557068,1.0,0.23453688621520996,1.0
142,всемирный_ADJ,3.959553252967915e-05,0.18759965896606445,1.0,0.2341407686471939,1.0
143,соответствующий_ADJ,0.00011544595807452799,0.19019456207752228,1.0,0.18802984058856964,1.0
144,круглый_ADJ,0.00012102187952441266,0.17672514915466309,1.0,0.2718588560819626,1.0
145,нижний_ADJ,0.00011499252543810383,0.22612150013446808,1.0,0.24406872689723969,1.0
146,неожиданный_ADJ,0.00011148292935425192,0.2378874570131302,0.3333333333333333,0.1715184450149536,0.3333333333333333
147,личный_ADJ,0.00023944861115462353,0.1749924123287201,1.0,0.2608749717473984,0.3333333333333333
148,местный_ADJ,0.00022731183080702545,0.2685439884662628,1.0,0.2817313224077225,1.0
149,случайный_ADJ,8.381980584922404e-05,0.25986701250076294,0.3333333333333333,0.2577509880065918,1.0
150,восточный_ADJ,8.353363363848161e-05,0.24504871666431427,1.0,0.28663188219070435,0.3333333333333333
151,больший_ADJ,0.00020267761750205612,0.25922824442386627,1.0,0.16983094811439514,1.0
152,рабочий_ADJ,0.00020660095098102245,0.2575875371694565,1.0,0.24776363372802734,1.0
153,пермский_ADJ,1.8520683428644015e-05,0.267177052795887,1.0,0.3330332934856415,1.0
154,90-й_ADJ,1.788222431592916e-05,0.3401746265590191,1.0,0.1982305943965912,0.3333333333333333
155,конкретный_ADJ,0.00012617140909952702,0.15336334705352783,1.0,0.20552292466163635,1.0
156,редкий_ADJ,0.0001236070033335665,0.2607277035713196,1.0,0.23627056181430817,1.0
157,осенний_ADJ,4.545151606857424e-05,0.15687155723571777,1.0,0.17203378677368164,1.0
158,сталинский_ADJ,4.6282887857839104e-05,0.22545841336250305,1.0,0.2878757417201996,1.0
159,распространенный_ADJ,2.741475414703656e-05,0.2205234169960022,1.0,0.17104819416999817,1.0
160,стандартный_ADJ,2.8281102048979004e-05,0.24643462896347046,0.3333333333333333,0.2766355127096176,0.3333333333333333
161,турецкий_ADJ,2.8529196888566778e-05,0.23757322132587433,1.0,0.31007516384124756,0.3333333333333333
162,научно-технический_ADJ,2.8304567973582827e-05,0.21052449941635132,1.0,0.25669877231121063,0.3333333333333333
163,главный_ADJ,0.0006216656481205594,0.22100116312503815,1.0,0.20231392979621887,1.0
164,молодой_ADJ,0.0007011054593542982,0.3011619746685028,1.0,0.23399882018566132,0.3333333333333333
165,структурный_ADJ,2.83992191221942e-05,0.17291826009750366,1.0,0.22871381044387817,1.0
166,пушкинский_ADJ,3.431239197513351e-05,0.23719936609268188,1.0,0.2778906524181366,1.0
167,коренной_ADJ,3.46516999667582e-05,0.20464709401130676,1.0,0.29536935687065125,1.0
168,противоположный_ADJ,7.233078421924502e-05,0.2765030413866043,1.0,0.18520191311836243,1.0
169,уголовный_ADJ,7.275211453622539e-05,0.23685100674629211,1.0,0.2810072600841522,1.0
170,наибольший_ADJ,3.8730620952564165e-05,0.19174988567829132,1.0,0.16807498037815094,0.3333333333333333
171,усталый_ADJ,3.888999937987934e-05,0.16710466146469116,0.3333333333333333,0.17899101972579956,0.3333333333333333
172,очевидный_ADJ,9.388173255197416e-05,0.15817266702651978,1.0,0.21446199715137482,1.0
173,мужской_ADJ,9.461175657603626e-05,0.2937420457601547,0.3333333333333333,0.3001571595668793,1.0
174,прав_ADJ,9.511729629206455e-05,0.17856121063232422,1.0,0.22745947539806366,0.3333333333333333
175,социалистический_ADJ,9.584437364949473e-05,0.18830111622810364,1.0,0.28148458898067474,0.3333333333333333
176,бесплатный_ADJ,2.4425614000521244e-05,0.247540682554245,1.0,0.23683588206768036,1.0
177,ракетный_ADJ,2.4017730712079207e-05,0.20637968182563782,0.3333333333333333,0.23423074185848236,0.3333333333333333
178,политический_ADJ,0.0002978119030772804,0.16435983777046204,1.0,0.3046976774930954,0.3333333333333333
179,сильный_ADJ,0.00031011196583129944,0.23688283562660217,1.0,0.2256852239370346,0.3333333333333333
180,семейный_ADJ,9.508189622391483e-05,0.28194375336170197,1.0,0.29089589416980743,1.0
181,сибирский_ADJ,4.061062341133859e-05,0.22421663999557495,1.0,0.28336477279663086,0.3333333333333333
182,полевой_ADJ,4.073090141105725e-05,0.2304159551858902,1.0,0.322389617562294,1.0
183,таинственный_ADJ,6.235101327605082e-05,0.25500689446926117,1.0,0.23973387479782104,0.3333333333333333
184,абсолютный_ADJ,6.245309653394549e-05,0.16474570333957672,1.0,0.23510728776454926,1.0
185,октябрьский_ADJ,3.272825329915099e-05,0.23165521025657654,1.0,0.27363675832748413,1.0
186,армейский_ADJ,3.278396981908589e-05,0.2589985281229019,1.0,0.24119549989700317,1.0
187,высокий_ADJ,0.0006464174655786881,0.2959269881248474,1.0,0.20784133672714233,0.3333333333333333
188,известный_ADJ,0.0006765866629068673,0.17710500955581665,1.0,0.1738334745168686,0.3333333333333333
189,снежный_ADJ,5.29808563595704e-05,0.1295275241136551,1.0,0.280357763171196,0.3333333333333333
190,транспортный_ADJ,5.1888361258904236e-05,0.21205420792102814,1.0,0.2765584737062454,1.0
191,электрический_ADJ,0.00010355321220634358,0.1829315423965454,0.3333333333333333,0.25357523560523987,0.3333333333333333
192,пятый_ADJ,0.00010451032735657643,0.32547250390052795,1.0,0.2253500521183014,1.0
193,первичный_ADJ,3.680036591286608e-05,0.17240379750728607,1.0,0.2478712499141693,1.0
194,синтетический_ADJ,3.6748901188806286e-05,0.18193918466567993,1.0,0.225385382771492,0.3333333333333333
195,намерен_ADJ,3.6216678448754364e-05,0.2248157113790512,1.0,0.25954028964042664,0.3333333333333333
196,немыслимый_ADJ,3.602269115250659e-05,0.2513413578271866,1.0,0.296541303396225,0.3333333333333333
197,черный_ADJ,0.0005998264311600561,0.1454337239265442,0.3333333333333333,0.27442528307437897,1.0
198,маленький_ADJ,0.000563196406644715,0.23351088166236877,0.3333333333333333,0.21823225915431976,1.0
199,соседний_ADJ,0.00011102760298125402,0.22975803911685944,1.0,0.2265709638595581,0.3333333333333333
200,частный_ADJ,0.0001123855694430903,0.19148804247379303,1.0,0.2576686143875122,0.3333333333333333
201,индивидуальный_ADJ,6.752564440468807e-05,0.1774614155292511,1.0,0.28024569153785706,1.0
202,половой_ADJ,4.32616430149417e-05,0.2831777334213257,0.3333333333333333,0.3294413834810257,0.3333333333333333
203,мудрый_ADJ,4.3131241611502965e-05,0.19166450202465057,1.0,0.2518400549888611,0.3333333333333333
204,левый_ADJ,0.0001793137381318983,0.2718563377857208,1.0,0.2446119785308838,1.0
205,национальный_ADJ,0.00018043063948974765,0.1873587816953659,1.0,0.2870777100324631,1.0
206,голубой_ADJ,0.00013133318648715338,0.12678737938404083,1.0,0.29613572359085083,0.3333333333333333
207,северный_ADJ,0.0001336109313084047,0.22048912942409515,1.0,0.2818492501974106,0.3333333333333333
208,электронный_ADJ,6.810332865421935e-05,0.26037365198135376,1.0,0.2902785837650299,1.0
209,невидимый_ADJ,6.867981469136836e-05,0.18388494849205017,1.0,0.2586991637945175,1.0
210,математический_ADJ,5.002791594292382e-05,0.16832736134529114,1.0,0.2236490696668625,1.0
211,максимальный_ADJ,4.9428656342152064e-05,0.19677335023880005,1.0,0.18134282529354095,0.3333333333333333
212,благодарный_ADJ,4.10843871348422e-05,0.20386625826358795,1.0,0.2204584926366806,-0.3333333333333333
213,внезапный_ADJ,4.158100543409603e-05,0.2087477147579193,1.0,0.2058342695236206,1.0
214,автоматический_ADJ,3.1458143415442e-05,0.20014144480228424,1.0,0.23014616966247559,1.0
215,встречный_ADJ,3.1909257713067563e-05,0.3247307240962982,1.0,0.27202004194259644,0.3333333333333333
216,взаимный_ADJ,4.7113063041794476e-05,0.1939631849527359,1.0,0.19546917080879211,0.3333333333333333
217,механический_ADJ,4.827321649044768e-05,0.19401484727859497,1.0,0.2588329315185547,1.0
218,правовой_ADJ,5.383367754760656e-05,0.2049308866262436,0.3333333333333333,0.28501245379447937,0.3333333333333333
219,польский_ADJ,5.425886498797212e-05,0.2500097304582596,1.0,0.26841138303279877,0.3333333333333333
220,традиционный_ADJ,8.268139200052632e-05,0.20737187564373016,1.0,0.22961415350437164,1.0
221,трудовой_ADJ,8.158252897727723e-05,0.2431311458349228,1.0,0.2852625846862793,1.0
222,силовой_ADJ,2.6487232496713206e-05,0.2387220561504364,1.0,0.2944786101579666,1.0
223,избирательный_ADJ,2.6504195638981905e-05,0.2511036545038223,0.3333333333333333,0.3853306919336319,0.3333333333333333
224,голый_ADJ,0.00010615815449617949,0.14806191623210907,1.0,0.24366672337055206,1.0
225,таков_ADJ,0.00010466948442665436,0.1811612993478775,1.0,0.3021184056997299,1.0
226,производственный_ADJ,6.13836581002464e-05,0.19393421709537506,1.0,0.2465139925479889,1.0
227,еврейский_ADJ,6.11385967583264e-05,0.2113470733165741,1.0,0.2949891537427902,1.0
228,автомобильный_ADJ,3.904252289643535e-05,0.23005901277065277,0.3333333333333333,0.2868146300315857,1.0
229,шумный_ADJ,3.936318420733817e-05,0.270112007856369,0.3333333333333333,0.20522943139076233,1.0
230,грандиозный_ADJ,3.4904698343251055e-05,0.2222391963005066,1.0,0.20310083031654358,1.0
231,газетный_ADJ,3.514144800811653e-05,0.2520432323217392,1.0,0.2311890572309494,1.0
232,жилищный_ADJ,2.1967440237226483e-05,0.24127283692359924,1.0,0.25109924376010895,1.0
233,фактический_ADJ,2.2157372952709393e-05,0.16753830015659332,1.0,0.2351546585559845,0.3333333333333333
234,контрольный_ADJ,2.904336747017974e-05,0.2422814518213272,1.0,0.303121879696846,0.3333333333333333
235,потенциальный_ADJ,2.9517315556188475e-05,0.2132302075624466,1.0,0.27735435962677,1.0
236,законодательный_ADJ,2.5522043406505506e-05,0.26467475295066833,0.3333333333333333,0.3261434733867645,1.0
237,организационный_ADJ,2.548264540471871e-05,0.1764918863773346,1.0,0.19546303153038025,1.0
238,заводской_ADJ,3.081277918718201e-05,0.22552627325057983,1.0,0.2723345160484314,1.0
239,эстетический_ADJ,3.0356716207185693e-05,0.1611987203359604,1.0,0.2019926905632019,0.3333333333333333
240,научный_ADJ,0.00028220322167660814,0.16438394784927368,1.0,0.26625514030456543,0.3333333333333333
241,близкий_ADJ,0.00028649632241615927,0.2524395287036896,1.0,0.2384233921766281,-0.3333333333333333
242,самарский_ADJ,1.534730627453316e-05,0.314367339015007,1.0,0.4087279587984085,0.3333333333333333
243,базовый_ADJ,1.888604505602693e-05,0.258136048913002,1.0,0.41932110488414764,1.0
244,киевский_ADJ,3.6117669131044416e-05,0.236164852976799,0.3333333333333333,0.33394190669059753,0.3333333333333333
245,непрерывный_ADJ,3.59658240660173e-05,0.19147297739982605,0.3333333333333333,0.22163070738315582,0.3333333333333333
246,программный_ADJ,1.908558700225222e-05,0.22668443620204926,0.3333333333333333,0.3351339101791382,1.0
247,японский_ADJ,7.64950242468385e-05,0.29684267938137054,0.3333333333333333,0.33242367208004,0.3333333333333333
248,летний_ADJ,7.795722011821799e-05,0.219126358628273,1.0,0.2156922072172165,1.0
249,весенний_ADJ,4.385438480261186e-05,0.1903514862060547,1.0,0.18924853205680847,1.0
250,влажный_ADJ,4.378002191255896e-05,0.09708577394485474,0.3333333333333333,0.166020929813385,1.0
251,конституционный_ADJ,2.0400782676929386e-05,0.2471940666437149,0.3333333333333333,0.36003918945789337,0.3333333333333333
252,функциональный_ADJ,1.955604550884746e-05,0.18123777210712433,1.0,0.22057968378067017,1.0
253,повседневный_ADJ,2.633818782249712e-05,0.2028013914823532,1.0,0.18610931932926178,1.0
254,молочный_ADJ,2.637918474204149e-05,0.14023682475090027,1.0,0.26146869361400604,1.0
255,энергетический_ADJ,3.4970278627952395e-05,0.19959183037281036,1.0,0.27501310408115387,0.3333333333333333
256,звездный_ADJ,3.472305711987665e-05,0.2533804476261139,1.0,0.2526322603225708,1.0
257,начальный_ADJ,3.71292042940069e-05,0.22217607498168945,0.3333333333333333,0.2604786604642868,1.0
258,здешний_ADJ,3.712466432193043e-05,0.3093215078115463,1.0,0.29237599670886993,1.0
259,экспериментальный_ADJ,4.340190965481696e-05,0.18698012828826904,1.0,0.23955652117729187,1.0
260,комсомольский_ADJ,4.3874735410760555e-05,0.27086062729358673,0.3333333333333333,0.31141649186611176,1.0
261,невысокий_ADJ,3.536075579637565e-05,0.19020333886146545,0.3333333333333333,0.1809249222278595,1.0
262,слышный_ADJ,3.5246228611757306e-05,0.18204142153263092,0.3333333333333333,0.15100660920143127,1.0
263,педагогический_ADJ,3.966449477969526e-05,0.19376622140407562,1.0,0.23515993356704712,0.3333333333333333
264,гордый_ADJ,3.96244140035784e-05,0.21101588010787964,1.0,0.2701941132545471,0.3333333333333333
265,девятый_ADJ,4.2386710217847244e-05,0.2823003828525543,0.3333333333333333,0.18611958622932434,1.0
266,вкусный_ADJ,4.250638056431683e-05,0.17383135855197906,1.0,0.14189521968364716,1.0
267,младший_ADJ,0.00010463858862606256,0.23811277747154236,1.0,0.2407633364200592,1.0
268,домашний_ADJ,0.00010848030359845796,0.30291247367858887,1.0,0.30784840881824493,1.0
269,бурный_ADJ,4.670222858124809e-05,0.23304057121276855,1.0,0.19712693989276886,0.3333333333333333
270,демократический_ADJ,4.6559643333767056e-05,0.18368157744407654,1.0,0.2323189377784729,1.0
271,любовный_ADJ,3.224269702465332e-05,0.22650568187236786,1.0,0.2632136642932892,0.3333333333333333
