,WORD,frequency,mean_dist_procrustes,mean_dist_globalanchors,sum_deltas_procrustes,sum_deltas_globalanchors
286,предвыборный_ADJ,2.1094935620357053e-05,0.4192545412515756,0.835217893589288,0.5,0.5
287,самарский_ADJ,1.8884547954051366e-05,0.41120020020753145,0.7399748936295509,0.5,0.5
288,сельский_ADJ,0.0002075031252747756,0.38127720495685935,0.9923507446656004,0.0,0.0
289,южный_ADJ,0.0002061043737410082,0.36083337664604187,0.9773690503207035,0.5,0.5
290,необъяснимый_ADJ,3.7815033651061304e-05,0.30752699077129364,0.9463587142527103,0.5,-0.5
291,ихний_ADJ,3.764292706117846e-05,0.3740447056479752,0.8324964623898268,0.0,0.0
292,режиссерский_ADJ,2.990602088054435e-05,0.3660438507795334,0.9922453605104238,0.0,0.0
293,подвижной_ADJ,2.9680214721652412e-05,0.336293812841177,0.9764784255530685,0.5,0.0
294,слышный_ADJ,8.503517131858112e-05,0.327829503454268,0.9646463594399393,0.5,0.5
295,воинский_ADJ,8.552699757527127e-05,0.3785992208868265,0.9777702279388905,1.0,0.5
296,групповой_ADJ,2.5418717510038268e-05,0.38843297120183706,0.971280867815949,0.0,0.0
297,локальный_ADJ,2.4331761638684868e-05,0.4063571114093065,0.9792049513198435,1.0,0.5
298,пограничный_ADJ,3.9403580194610646e-05,0.36726173909846693,0.9685963906813413,0.5,0.5
299,статистический_ADJ,3.9424576216142326e-05,0.38940837187692523,0.9827679748414084,0.0,0.5
300,безымянный_ADJ,3.1377935683792126e-05,0.36879960633814335,0.9081023940816522,0.5,0.0
301,настоящее_ADJ,3.160931651248268e-05,0.40286001982167363,0.9626486867200583,0.5,0.0
302,душный_ADJ,5.762304972130635e-05,0.33963105641305447,0.9149744277819991,-0.5,0.5
303,кремлевский_ADJ,5.65802657671112e-05,0.37484955112449825,0.9114862927235663,0.0,0.5
304,контрольный_ADJ,5.604328769386796e-05,0.4122485313564539,0.9935524318134412,0.5,0.5
305,главное_ADJ,5.59185000366926e-05,0.4379731376247946,0.8965689027681947,0.5,0.0
306,достаточно_ADJ,3.7538449515170873e-05,0.4091652287170291,0.9388297135010362,0.0,0.5
307,дверной_ADJ,3.747690698898642e-05,0.35250219888985157,0.8267962913960218,-0.5,0.5
308,красный_ADJ,0.0010545111635985461,0.3481555450707674,0.8678362369537354,0.0,0.0
309,необходимый_ADJ,0.0009141649204421195,0.43125728517770767,0.9600575735094026,0.0,0.5
310,идейный_ADJ,5.86151182560624e-05,0.35248084738850594,0.9577729700831696,0.0,0.5
311,актерский_ADJ,5.837488678645832e-05,0.39334732247516513,0.9788738811621442,0.0,0.0
312,кривой_ADJ,6.844216663601612e-05,0.370917581487447,0.8084934409707785,0.0,0.5
313,пушкинский_ADJ,6.773962899349731e-05,0.38893923815339804,0.9524317951872945,0.5,0.0
314,телефонный_ADJ,0.000156299725798445,0.3530776910483837,0.9360313003417104,0.5,0.5
315,коммунистический_ADJ,0.0001651586559757693,0.37010007444769144,0.9745396375656128,1.0,0.0
316,относительный_ADJ,5.2604997541488384e-05,0.3445813022553921,0.9311188762076199,0.5,0.0
317,блаженный_ADJ,5.253377512775871e-05,0.36238676542416215,0.9574630339629948,0.5,-0.5
318,бесконечный_ADJ,0.00018419726846000513,0.40171620063483715,0.973797700367868,0.0,-0.5
319,очевидный_ADJ,0.0001808960826038998,0.42937057418748736,0.9297294840216637,-0.5,0.0
320,бронзовый_ADJ,5.373277163611867e-05,0.35265259765583323,0.818112276494503,0.0,0.5
321,турецкий_ADJ,5.354019544123824e-05,0.4195180921815336,0.7994687296450138,0.0,0.5
322,школьный_ADJ,0.00019519243862911232,0.38038413890171796,0.9878569814900402,0.5,-0.5
323,рад_ADJ,0.00019513607412253824,0.3979896726086736,0.9772949544712901,0.0,0.5
324,топливный_ADJ,2.8131547428872427e-05,0.3582563288509846,0.9461651481688023,0.0,0.5
325,ежегодный_ADJ,2.8327553865407038e-05,0.36126925610005856,0.9808528460271191,1.0,0.0
326,автономный_ADJ,4.0209431525628274e-05,0.36363764479756355,0.9823284529848024,0.5,0.5
327,степной_ADJ,4.025669852685932e-05,0.35560858342796564,0.9021754935383797,0.5,0.5
328,родительский_ADJ,4.1520842895955455e-05,0.36141108348965645,0.9653553012758493,-0.5,0.0
329,20-й_ADJ,4.162021411217898e-05,0.3253583131736377,0.9681954301195219,0.5,0.5
330,ежедневный_ADJ,4.097613896211819e-05,0.4021724462509155,0.9745941463042982,0.0,0.0
331,крестный_ADJ,4.145351914511208e-05,0.30980135686695576,0.9419851882848889,1.0,0.5
332,пространственный_ADJ,3.54222305063068e-05,0.36536957509815693,0.9612280421424657,0.5,0.0
333,женатый_ADJ,3.550043103656737e-05,0.3450820632278919,0.936855401378125,0.0,0.5
334,питательный_ADJ,4.770199642324417e-05,0.3301455373875797,0.9466050697956234,0.0,0.5
335,электромагнитный_ADJ,4.8563170928163966e-05,0.2863614112138748,0.9860640813712962,1.0,0.5
336,языковой_ADJ,5.1850206928798844e-05,0.38803892966825515,0.9781803833320737,0.5,0.0
337,налоговый_ADJ,5.188783703604868e-05,0.42104336339980364,0.8516555724199861,0.0,0.5
338,побочный_ADJ,2.9727466059491213e-05,0.33417000249028206,0.9846330122090876,0.0,0.0
339,необъятный_ADJ,2.985455636307928e-05,0.3561651611234993,0.9791982125025243,0.5,0.0
340,сильный_ADJ,0.0006894171096034267,0.3396548070013523,0.9771588507574052,0.5,0.0
341,единственный_ADJ,0.0006524187339664736,0.47755249589681625,0.9670398547314107,0.5,0.5
342,обыкновенный_ADJ,0.00018602969220885687,0.40859151212498546,0.9756697631673887,0.0,0.5
343,официальный_ADJ,0.00018747893516803178,0.41988353012129664,0.9930692662019283,0.0,0.0
344,жилой_ADJ,8.027025079145233e-05,0.33822091296315193,0.9897946363780648,0.5,0.5
345,буржуазный_ADJ,7.987167287046694e-05,0.3588430667296052,0.964921006700024,0.0,0.0
346,еврейский_ADJ,0.00011794132446154115,0.43282778188586235,0.9656274318695068,0.0,0.5
347,китайский_ADJ,0.00012113278810356595,0.41926870634779334,0.9224381460808218,-0.5,0.5
348,огненный_ADJ,7.05242619868434e-05,0.38134874403476715,0.8719878438860178,0.0,0.5
349,минимальный_ADJ,6.969885959830705e-05,0.4078144636005163,0.9564199100714177,0.5,0.0
350,больше_ADJ,3.971608138737767e-05,0.3717596214264631,0.9384846442844719,0.0,0.5
351,пассажирский_ADJ,3.9500411922467725e-05,0.3209399040788412,0.9531536662834696,0.5,0.5
352,русский_ADJ,0.0016442432658195366,0.33822062029503286,0.9866670568007976,0.5,0.0
353,черный_ADJ,0.0013637368242528237,0.3768549198284745,0.8425170928239822,-0.5,0.0
354,сороковой_ADJ,3.11280666600875e-05,0.3099614316597581,0.9655285428016214,0.0,0.5
355,чешский_ADJ,3.091573201496757e-05,0.34192926436662674,0.8341245660558343,0.0,0.0
356,торговый_ADJ,0.0001071732222328636,0.4092646725475788,0.9954142191272695,0.0,0.5
357,восьмой_ADJ,0.00010376488153249948,0.3196675218641758,0.9863060636562295,1.0,0.0
358,венгерский_ADJ,4.057015637852967e-05,0.346197035163641,0.9513159336638637,0.0,0.5
359,фактический_ADJ,4.0662749153400005e-05,0.37674431782215834,0.9422838166356087,0.5,0.5
360,многочисленный_ADJ,0.00019884583176622375,0.38426585029810667,0.9812821517698467,1.0,-0.5
361,лесной_ADJ,0.000203178630472823,0.40427167143207043,0.9446809045039117,0.0,0.5
362,масляный_ADJ,3.5838979927000084e-05,0.3456199411302805,0.7873797062784433,-0.5,0.5
363,дошкольный_ADJ,3.567306167438771e-05,0.3895332324318588,0.8900985730579123,0.0,0.5
364,офицерский_ADJ,6.775413703976907e-05,0.362328864634037,0.8726955130696297,0.5,0.5
365,дорожный_ADJ,6.778080600085466e-05,0.3527168482542038,0.9465097859501839,0.0,0.0
366,переходный_ADJ,2.7355765231221127e-05,0.37260535516543314,0.9841124699451029,0.0,0.0
367,балтийский_ADJ,2.7502440715648216e-05,0.3601157758384943,0.840391689009266,0.5,0.5
368,крошечный_ADJ,7.15560389541692e-05,0.37066934537142515,0.9379275613464415,-0.5,0.5
369,интеллектуальный_ADJ,7.288161400978287e-05,0.4240553751587868,0.9648806613695342,1.0,0.0
370,маленький_ADJ,0.0013095752632498688,0.4170869761146605,0.9195485468953848,0.5,0.0
371,любой_ADJ,0.0011120870098942925,0.45347147854045033,0.9554835637100041,0.5,0.0
372,генетический_ADJ,4.8421402704190235e-05,0.3675360456109047,0.9799147767480463,0.5,0.5
373,потенциальный_ADJ,4.8330598203393565e-05,0.43516654893755913,0.9793783323839307,0.5,0.5
374,воздушный_ADJ,0.0001959499892367648,0.37583552580326796,0.9539927161531523,1.0,0.5
375,тайный_ADJ,0.00019079154375892384,0.3675164505839348,0.9696593965636566,1.0,0.5
376,снежный_ADJ,0.00013250251797591387,0.3527400325983763,0.9111225893720984,0.0,0.0
377,абсолютный_ADJ,0.00013334426184115843,0.38629873329773545,0.9520956333726645,0.5,-0.5
378,брачный_ADJ,2.7654038138513862e-05,0.317348163574934,0.9156375196762383,0.5,0.0
379,заработный_ADJ,2.7817280736017923e-05,0.3667940045706928,0.8376700690714642,0.5,0.5
380,тропический_ADJ,3.416851219426401e-05,0.3348032694775611,0.9189360905438662,0.0,0.5
381,рослый_ADJ,3.42540530985061e-05,0.3179745487868786,0.7819410376250744,0.5,0.5
382,праздничный_ADJ,8.926034581117308e-05,0.37144158221781254,0.9770512718241662,0.0,0.5
383,немногие_ADJ,8.94690941621973e-05,0.43623416498303413,0.8480735644698143,0.5,0.5
384,социальный_ADJ,0.00040090608661048097,0.42488960130140185,0.974325968301855,1.0,0.0
385,левый_ADJ,0.00039511395705210125,0.3826191071420908,0.8754611928015947,0.5,0.0
386,одиннадцатый_ADJ,3.043100360519858e-05,0.3148569534532726,0.9790925628039986,0.0,0.5
387,косвенный_ADJ,3.049970023408568e-05,0.3297456856817007,0.9719758592545986,0.5,0.5
388,четвертый_ADJ,0.0003060966228341293,0.3934419136494398,1.0017794439918362,-0.5,0.0
389,подводный_ADJ,0.0003000726350765182,0.35719987470656633,0.9896558252512477,0.0,0.5
390,православный_ADJ,0.00012297106112957123,0.4139809422194958,0.9819391815690324,0.5,0.0
391,деревенский_ADJ,0.00012817679472206742,0.3935370068065822,0.8854405879974365,0.5,0.0
392,рогатый_ADJ,3.171881576939104e-05,0.28128474578261375,0.6622400693595409,0.5,0.5
393,предметный_ADJ,3.158930957282421e-05,0.3699062503874302,0.9759212485514581,0.5,0.0
394,весенний_ADJ,0.00010279468922956363,0.3486017528921366,0.9663577082101256,0.0,0.5
395,украинский_ADJ,0.00010409952124802254,0.3999312133528292,0.9062267279077787,0.5,0.5
396,основное_ADJ,2.60024200631036e-05,0.47107502073049545,0.9925910233287141,0.0,0.5
397,шестидесятый_ADJ,2.62033528256535e-05,0.3180062957108021,0.9148588237003423,0.5,0.5
398,заводской_ADJ,7.445528466037282e-05,0.35789580270648,0.9806731952703558,1.0,0.0
399,неизменный_ADJ,7.398112209788853e-05,0.35490751918405294,0.9814134910702705,0.0,0.0
400,водяной_ADJ,6.913658650239917e-05,0.3639146201312542,0.812472240999341,0.5,0.5
401,встречный_ADJ,7.139713903854029e-05,0.37420935765840113,0.9892790808808059,-0.5,0.0
402,всесоюзный_ADJ,8.850098986163923e-05,0.31215238152071834,0.9527421686798334,0.0,0.5
403,здешний_ADJ,8.668430922652062e-05,0.40906172059476376,0.9969788477756083,0.0,0.0
404,свойственный_ADJ,0.00010730035284118417,0.361634636297822,0.9681058409623802,0.5,0.5
405,загадочный_ADJ,0.00010820569175465937,0.41251048259437084,0.9851757286814973,0.0,-0.5
406,самодельный_ADJ,4.410083177901808e-05,0.3474515900015831,0.7975135706365108,0.0,0.5
407,лиловый_ADJ,4.409138999600139e-05,0.3542304104194045,0.7308282032608986,0.0,0.5
408,передний_ADJ,0.00013778993739164483,0.33892690762877464,0.9379802858456969,0.5,0.0
409,федеральный_ADJ,0.0001411111164505671,0.44309351220726967,0.8384241018211469,0.5,0.5
410,шелковый_ADJ,5.748532721224277e-05,0.3473182179732248,0.7180271968245506,-0.5,0.5
411,зрительный_ADJ,5.6469346530431646e-05,0.35154105422407156,0.9719438484171405,0.0,0.0
412,младший_ADJ,0.00023004161307793066,0.3619489949196577,0.9084495939314365,0.5,0.0
413,соседний_ADJ,0.000247183296854623,0.39458888210356236,0.9740516849560663,0.5,-0.5
414,серийный_ADJ,2.4465822810890328e-05,0.358105537481606,0.881851575570181,-0.5,0.5
415,савелий_ADJ,2.4465310840537246e-05,0.470660257153213,0.6083348207175732,0.0,0.5
416,цивилизованный_ADJ,2.4150431932791286e-05,0.4208636311814189,0.961920774076134,1.0,0.0
417,базовый_ADJ,2.5278227236873477e-05,0.45027451030910015,0.913365725427866,0.5,0.5
418,подавляющий_ADJ,3.253729046714641e-05,0.3924656566232443,0.9581948746927083,-0.5,0.5
419,родные_ADJ,3.292912763127197e-05,0.36010287143290043,0.9952109737787396,0.5,0.0
420,осенний_ADJ,0.0001086064122379217,0.3643641509115696,0.9528087803628296,0.0,0.5
421,строительный_ADJ,0.00011152752447109518,0.3791564763523638,0.9918210447067395,0.0,0.5
422,боковой_ADJ,7.632894689312286e-05,0.32638153061270714,0.9662920404225588,0.0,0.0
423,грандиозный_ADJ,7.594026590092437e-05,0.35986358392983675,0.9558216719888151,0.5,-0.5
424,прикладной_ADJ,3.534726346178102e-05,0.37656496185809374,0.9771546145202592,0.0,0.5
425,банковский_ADJ,3.552306313366368e-05,0.4250957616022788,0.8206936360802501,0.5,0.5
426,санитарный_ADJ,4.697225262972781e-05,0.3354945220053196,0.9415231874445453,1.0,0.5
427,развитый_ADJ,4.7239044831303884e-05,0.352885750355199,0.9903189926408231,0.5,0.5
428,половой_ADJ,7.764776066387578e-05,0.3829316617920995,0.9265981037169695,0.5,0.5
429,световой_ADJ,7.620144777212301e-05,0.306685671210289,0.980298301728908,0.5,0.0
430,сходный_ADJ,4.625786131359873e-05,0.3685809359885752,0.9753385209478438,0.5,0.0
431,косой_ADJ,4.593624293507257e-05,0.35703962482511997,0.7798534389585257,-0.5,0.5
432,алый_ADJ,4.658326789119734e-05,0.3540400022175163,0.7640286795794964,0.0,0.5
433,смуглый_ADJ,4.689789225790789e-05,0.3345461811404675,0.7469118591398001,-0.5,0.5
434,зеленоватый_ADJ,3.313614647934753e-05,0.32356093102134764,0.8320720456540585,0.0,0.5
435,паровой_ADJ,3.27947713626985e-05,0.3059849441051483,0.8153593232855201,0.0,0.5
436,политехнический_ADJ,3.2569863759294706e-05,0.29112755600363016,0.8514027874916792,0.5,0.5
437,стихийный_ADJ,3.2760268642685616e-05,0.3216721676290035,0.9538429955719039,1.0,0.5
438,житейский_ADJ,5.790778770020599e-05,0.3834617491811514,0.9432886471622624,-0.5,0.5
439,периодический_ADJ,5.7687891833522435e-05,0.3646674994379282,0.9737938975449651,-0.5,0.5
440,заграничный_ADJ,5.379474044828185e-05,0.37321298383176327,0.9212309143040329,0.0,0.5
441,шведский_ADJ,5.423540247995167e-05,0.35174048878252506,0.8356229085475206,1.0,0.5
442,животный_ADJ,6.38196922426428e-05,0.3128172643482685,0.9402545518241823,0.0,0.0
443,испанский_ADJ,6.439018172948348e-05,0.3472687480971217,0.9039297997951508,0.5,0.5
444,избирательный_ADJ,4.0509267558384656e-05,0.40230143582448363,0.9670888895634562,0.5,0.5
445,садовый_ADJ,4.059141718115639e-05,0.3791802590712905,0.7820937372744083,-0.5,0.5
446,птичий_ADJ,4.692440223292873e-05,0.3708501383662224,0.8415198400616646,0.0,0.5
447,30-й_ADJ,4.734872578059074e-05,0.3335900477832183,0.9681291745509952,0.5,0.5
448,личный_ADJ,0.0004905865630521242,0.3865656859779847,0.9762981510721147,1.0,0.0
449,знакомый_ADJ,0.0005004456721407982,0.4005436599254608,0.9929773077601567,0.0,0.0
450,глиняный_ADJ,4.671605848045272e-05,0.32411100529134274,0.8131869807839394,0.5,0.5
451,массивный_ADJ,4.709037284887903e-05,0.35912407003343105,0.8737876359373331,0.0,0.5
452,металлургический_ADJ,3.391608160128765e-05,0.32281586341559887,0.8922864636406302,0.5,0.5
453,дощатый_ADJ,3.391936333416088e-05,0.30522609857143834,0.8191052619367838,-0.5,0.5
454,влюбленный_ADJ,2.8414131664947797e-05,0.3525950275361538,0.8038596194237471,-0.5,0.5
455,генеральский_ADJ,2.872987162259392e-05,0.35458091273903847,0.6831457316875458,0.5,0.5
456,коренной_ADJ,7.096716548829696e-05,0.39384474232792854,0.9670495903119445,0.5,0.5
457,коллективный_ADJ,6.955781966436061e-05,0.3753271549940109,0.9855089987395331,1.0,0.0
458,кредитный_ADJ,2.541279777882715e-05,0.427046824246645,0.7488965794909745,0.5,0.5
459,фирменный_ADJ,2.5302063375972577e-05,0.39679951476864517,0.7692093197256327,0.0,0.5
460,мгновенный_ADJ,4.287562546502614e-05,0.3286912087351084,0.9703375913668424,0.5,0.5
461,исследовательский_ADJ,4.296842470152888e-05,0.36579066701233387,0.9842613991349936,0.0,0.5
462,господин_ADJ,3.4086643427540284e-05,0.3195747612044215,0.8451317509170622,-0.5,0.5
463,больная_ADJ,3.3942024152011806e-05,0.361167314928025,0.8824271350167692,0.5,0.0
464,традиционный_ADJ,0.00014987430218912388,0.387349434196949,0.9846195343416184,0.5,-0.5
465,серебряный_ADJ,0.00015074684510971598,0.37440118938684464,0.8204551301896572,0.5,0.5
466,авиационный_ADJ,7.448051749620374e-05,0.38017058558762074,0.9619977176771499,0.0,0.5
467,октябрьский_ADJ,7.388391111122567e-05,0.3247766103595495,0.939743869821541,0.5,0.5
468,полосатый_ADJ,3.815930954261918e-05,0.3647882677614689,0.7642121575772762,0.0,0.5
469,земельный_ADJ,3.8072889342358e-05,0.37773781828582287,0.9693534552607161,0.0,0.0
470,безусловный_ADJ,2.826395562693515e-05,0.3592534773051739,0.9600723218172789,0.5,0.0
471,аглая_ADJ,2.839819074989332e-05,0.3651904361322522,0.7285627536475658,1.0,0.5
472,молочный_ADJ,5.562868369565357e-05,0.36133777163922787,0.7357548028230667,0.5,0.5
473,всяческий_ADJ,5.5508296333878345e-05,0.38144707679748535,0.9502216828987002,0.5,-0.5
474,армейский_ADJ,6.771728884824245e-05,0.37687711929902434,0.9524411512538791,0.0,0.5
475,молоденький_ADJ,6.844510400412333e-05,0.3611523434519768,0.8499300591647625,0.0,0.5
476,документальный_ADJ,4.378422678825385e-05,0.3867610804736614,0.9855431613250403,0.0,0.5
477,мистический_ADJ,4.378067393852198e-05,0.37160066682554316,0.9743846681667492,0.5,0.0
478,крымский_ADJ,4.09700709828907e-05,0.36327229760354385,0.8460707403719425,0.5,0.5
479,вероятный_ADJ,4.075292727515682e-05,0.34643405117094517,0.9275972610339522,0.0,0.0
480,парижский_ADJ,7.880074796710006e-05,0.33995140716433525,0.9388430449180305,0.5,0.5
481,всевозможный_ADJ,7.826760839782015e-05,0.3754755365662277,0.9427346736192703,0.5,0.0
482,экспериментальный_ADJ,9.533350638230405e-05,0.3991281148046255,0.9878312689252198,0.5,0.0
483,мудрый_ADJ,9.458101920546092e-05,0.3566754348576069,0.9749869972001761,0.0,0.5
484,выходной_ADJ,5.831773695690985e-05,0.3476944351568818,0.9955028459662572,1.0,0.0
485,недоступный_ADJ,5.912612980864797e-05,0.37142010359093547,0.948219756828621,0.5,0.0
486,добровольный_ADJ,3.895271291679517e-05,0.3578941896557808,0.9805386289954185,0.5,0.0
487,символический_ADJ,3.926957676051649e-05,0.393787020817399,0.9789190050214529,0.0,0.0
488,правовой_ADJ,7.406977602717046e-05,0.42470188066363335,0.9687484237656463,0.5,0.5
489,звездный_ADJ,7.477840573877494e-05,0.38462446071207523,0.99939535750309,1.0,0.5
490,типичный_ADJ,8.454822604381557e-05,0.3804437001235783,0.9894023022498004,0.0,0.0
491,лагерный_ADJ,8.578386770424168e-05,0.3527078926563263,0.9752506227232516,0.5,0.0
492,сельскохозяйственный_ADJ,8.365050558553944e-05,0.3617381723597646,0.9612218938636943,1.0,0.5
493,секретный_ADJ,8.328247213036659e-05,0.33508837036788464,0.9960010278737172,0.0,0.0
494,густой_ADJ,0.0002143979877225321,0.3677388234063983,0.9038054011762142,0.0,0.5
495,больной_ADJ,0.00022257541626255476,0.38613150594756007,0.995476174284704,0.5,0.0
496,гордый_ADJ,9.00968137253646e-05,0.35680403001606464,0.9683578849071637,0.0,0.0
497,максимальный_ADJ,9.228167106422683e-05,0.3564464394003153,0.9740921207412612,0.5,0.0
498,нейтральный_ADJ,3.962813182358938e-05,0.3920728680677712,0.9809015798382461,-0.5,0.0
499,татарский_ADJ,3.974880049446093e-05,0.46885970421135426,0.6926088966429234,0.0,0.5
500,немедленный_ADJ,3.206856643626693e-05,0.30986705608665943,0.9729545265290653,0.5,0.5
501,фанерный_ADJ,3.188045236294423e-05,0.31535321194678545,0.7792433798313141,0.0,0.5
502,научно-технический_ADJ,6.181412233621967e-05,0.3221858721226454,0.9795153279555961,0.5,0.5
503,столичный_ADJ,6.329569879055237e-05,0.4000449050217867,0.9511352158151567,0.5,0.0
504,динамический_ADJ,2.936522925183725e-05,0.3287206403911114,0.9701030822470784,0.5,0.0
505,смешанный_ADJ,2.909794167014892e-05,0.3608388938009739,0.8975142557173967,0.5,0.5
506,дополнительный_ADJ,0.0001725127482075953,0.3786936001852155,0.9838999793864787,0.5,0.0
507,революционный_ADJ,0.00017008484354324579,0.3728158068843186,0.9750134264468215,0.5,0.0
508,серный_ADJ,4.495695728097219e-05,0.29634201899170876,0.6458363942801952,0.5,0.5
509,золотистый_ADJ,4.50432166102436e-05,0.36125368764624,0.8129213321954012,1.0,0.5
510,согласный_ADJ,0.00015549157503872766,0.4108192278072238,0.9813105168286711,0.5,0.0
511,стеклянный_ADJ,0.00015151613550813805,0.36523751728236675,0.9117588307708502,0.0,0.0
512,машинный_ADJ,3.584164094705945e-05,0.30851440969854593,0.8986282832920551,0.5,0.5
513,аналитический_ADJ,3.602029574987297e-05,0.4065047996118665,0.9826162899407791,-0.5,0.5
514,гуманитарный_ADJ,2.7959463462015904e-05,0.3989977343007922,0.971023332036566,0.5,0.0
515,австрийский_ADJ,2.787852176881507e-05,0.34354246966540813,0.8570045717060566,0.0,0.5
516,интимный_ADJ,3.9901351020686235e-05,0.36000039242208004,0.9685263881692663,0.5,0.0
517,израильский_ADJ,3.984780507687012e-05,0.425672254525125,0.9718404692830518,0.5,0.5
518,летний_ADJ,0.000172122992064617,0.3793726062285714,0.9924535754835233,0.0,0.5
519,практический_ADJ,0.000170414446320969,0.4388215206563473,0.9367337502771989,0.0,0.0
520,сосновый_ADJ,5.48556499953255e-05,0.3198317689821124,0.7615268006920815,0.5,0.5
521,былой_ADJ,5.503399980403773e-05,0.36602844670414925,0.9626465471228585,0.0,0.0
522,инженерный_ADJ,5.039644829699522e-05,0.36910845385864377,0.9826820039988888,0.0,0.5
523,минувший_ADJ,4.985270444150649e-05,0.3421149533241987,0.9911712773609906,1.0,0.0
524,немыслимый_ADJ,8.14052682523979e-05,0.3823660835623741,0.957854897598736,0.0,0.0
525,петербургский_ADJ,7.993774578829225e-05,0.3934327135793865,0.9005725653842092,1.0,0.5
526,католический_ADJ,3.4321124958331936e-05,0.37509561982005835,0.886154948733747,0.0,0.5
527,гитлеровский_ADJ,3.4409477068343294e-05,0.3056535607902333,0.9456285238265991,0.5,0.5
528,продолжительный_ADJ,2.6271674039645943e-05,0.3407460795715451,0.9610558816930279,0.5,0.0
529,таможенный_ADJ,2.552045925378883e-05,0.3819076381623745,0.8908296735025942,0.0,0.5
530,единичный_ADJ,2.5705724178602754e-05,0.3907784903421998,0.94222975615412,-0.5,0.5
531,сухопутный_ADJ,2.5509090644137533e-05,0.35723826847970486,0.9278151816688478,0.0,0.5
532,автоматический_ADJ,6.765224554347682e-05,0.3348751273006201,0.9690320729278028,1.0,0.5
533,энергетический_ADJ,6.766491997318489e-05,0.3810496926307678,0.9893038683221675,0.5,0.5
534,полимерный_ADJ,3.5676288102299194e-05,0.2635229229927063,0.9353101910091937,0.5,0.5
535,воскресный_ADJ,3.588700518952076e-05,0.33993638469837606,0.9725999045185745,0.5,0.5
536,лунный_ADJ,7.869818694345953e-05,0.3462922155158594,0.9586719828657806,0.0,0.0
537,наибольший_ADJ,7.814711194601518e-05,0.38028223160654306,0.9518931892234832,0.0,-0.5
538,определенный_ADJ,0.00034672462227591035,0.42276281863451004,0.9604991929372773,1.0,-0.5
539,духовный_ADJ,0.0003459422388456803,0.3511972688138485,0.9744063671678305,0.5,0.0
540,концертный_ADJ,2.648145766720106e-05,0.3420859039761126,0.9343006249982864,0.5,0.5
541,вооруженный_ADJ,2.6733795387872945e-05,0.34858762566000223,0.9760950592044537,0.0,0.5
542,завтрашний_ADJ,6.079502467158566e-05,0.3343990969005972,0.9424049145309255,0.0,0.0
543,оптический_ADJ,6.065357783454377e-05,0.3535916544497013,0.9841256865183823,-0.5,0.5
544,послевоенный_ADJ,5.620989977533706e-05,0.35316912620328367,0.966494589112699,0.5,0.5
545,умственный_ADJ,5.54408351974958e-05,0.35443776473402977,0.9647373636253178,0.0,0.5
546,горный_ADJ,0.00020273245249381554,0.37494076788425446,0.9613068370672408,0.5,0.5
547,частный_ADJ,0.00020204312997766988,0.4224233746062964,0.9828247060067952,0.5,0.0
548,польский_ADJ,0.00011848317532949289,0.392471908708103,0.9294491335749626,0.0,0.5
549,уголовный_ADJ,0.00011768244494626198,0.3903195969760418,0.9553097960306332,0.5,0.0
550,пластиковый_ADJ,2.315009367859017e-05,0.3749159942381084,0.789479672908783,0.0,0.0
551,90-й_ADJ,2.297107081613016e-05,0.3900806555757299,0.7475346783176064,0.5,0.5
552,большевистский_ADJ,3.6957042420577785e-05,0.3605866217985749,0.9656930488999933,0.0,0.5
553,атмосферный_ADJ,3.703376356459264e-05,0.331432088278234,0.988972841296345,0.5,0.0
554,средневековый_ADJ,7.754107458194362e-05,0.3750950237736106,0.9794193106936291,0.0,0.5
555,легко_ADJ,7.703349553812978e-05,0.40634339675307274,0.9727097945287824,-0.5,-0.5
556,минеральный_ADJ,7.83229593645919e-05,0.34965984523296356,0.8750124531798065,0.5,0.5
557,покойный_ADJ,7.866365546929234e-05,0.36322635505348444,0.8355527892708778,0.0,0.5
558,мучительный_ADJ,9.261956920899366e-05,0.3384931068867445,0.9395351309794933,0.0,0.0
559,шумный_ADJ,9.30791717173173e-05,0.35974884568713605,0.963068226352334,0.0,0.0
560,молодой_ADJ,0.0016031777554982956,0.3988461261615157,0.9880896098911762,0.5,0.0
561,один_ADJ,0.0021666753578402365,0.6091090431436896,0.9066553171724081,0.5,0.0
562,верхний_ADJ,0.00026937414046879525,0.36902611516416073,0.9555552070960402,0.5,0.5
563,гражданский_ADJ,0.0002631764895038171,0.3777249790728092,0.9865271139424294,1.0,0.0
564,давный_ADJ,3.999158467341815e-05,0.3176890481263399,0.9380976378743071,1.0,0.5
565,тягостный_ADJ,3.991837625584995e-05,0.3032849580049515,0.9288796546170488,0.5,0.0
566,невидимый_ADJ,0.00015757830566639355,0.4063500799238682,0.9609459773637354,0.0,-0.5
567,меньший_ADJ,0.0001635856023043314,0.3860157164745033,0.9595207045786083,0.5,0.5
568,авторский_ADJ,7.523196245569652e-05,0.39142019173596054,0.9847806636244059,0.0,0.0
569,королевский_ADJ,7.42044994936314e-05,0.3698194334283471,0.8218853259459138,0.0,0.5
570,республиканский_ADJ,3.6248351766413025e-05,0.3568266429938376,0.9705411300528795,0.0,0.5
571,наглядный_ADJ,3.6155116850849955e-05,0.32554506324231625,0.9737113228766248,0.0,0.0
572,седой_ADJ,0.0001409412259935865,0.3602156285196543,0.8307319954037666,0.0,0.5
