,WORD,60-70,70-80,80-90,90-00
0,sane_ADJ,0.19055891036987305,0.2604345679283142,0.21854227781295776,0.19932419061660767
1,large_ADJ,0.279501736164093,0.27584004402160645,0.2761700749397278,0.2544999122619629
2,available_ADJ,0.26925379037857056,0.26606327295303345,0.28132450580596924,0.26255565881729126
3,inevitable_ADJ,0.22308242321014404,0.22584831714630127,0.21300417184829712,0.20948731899261475
4,southern_ADJ,0.26605290174484253,0.24550336599349976,0.2471456527709961,0.2119470238685608
5,wider_ADJ,0.173669695854187,0.17042291164398193,0.17536765336990356,0.20153963565826416
6,possible_ADJ,0.2384081482887268,0.24333590269088745,0.24538922309875488,0.22149938344955444
7,temporary_ADJ,0.2767660617828369,0.2932116389274597,0.27535533905029297,0.26383620500564575
8,eventual_ADJ,0.20684963464736938,0.21663063764572144,0.20034456253051758,0.1811671257019043
9,constitutional_ADJ,0.20062679052352905,0.20284414291381836,0.21459710597991943,0.16615521907806396
10,monetary_ADJ,0.21263986825942993,0.21294468641281128,0.20143133401870728,0.1695256233215332
11,hostile_ADJ,0.19679445028305054,0.2008981704711914,0.190171480178833,0.18305331468582153
12,childish_ADJ,0.15789997577667236,0.1364637017250061,0.17296528816223145,0.16130852699279785
13,precise_ADJ,0.22898650169372559,0.2413194179534912,0.2379777431488037,0.23177802562713623
14,human_ADJ,0.20514315366744995,0.19814306497573853,0.20195603370666504,0.19647061824798584
15,greek_ADJ,0.22282522916793823,0.19965636730194092,0.2058274745941162,0.19524699449539185
16,circular_ADJ,0.18251961469650269,0.1547083854675293,0.18542391061782837,0.16089671850204468
17,black_ADJ,0.27243560552597046,0.26275521516799927,0.2723239064216614,0.24688410758972168
18,operational_ADJ,0.27293479442596436,0.22325271368026733,0.23752647638320923,0.18395912647247314
19,unknown_ADJ,0.26649540662765503,0.2581113576889038,0.2815619707107544,0.2836262583732605
20,apparent_ADJ,0.1932889223098755,0.18357008695602417,0.19005471467971802,0.17843687534332275
21,fabulous_ADJ,0.23784881830215454,0.28057289123535156,0.30110758543014526,0.2928745746612549
22,prone_ADJ,0.23291373252868652,0.17166292667388916,0.19953477382659912,0.2055465579032898
23,skilled_ADJ,0.3071994185447693,0.2944082021713257,0.2983675003051758,0.2903205156326294
24,ready_ADJ,0.40619784593582153,0.3942476511001587,0.3922725319862366,0.33022767305374146
25,dramatic_ADJ,0.22757184505462646,0.23183709383010864,0.2615736722946167,0.22765451669692993
26,ancient_ADJ,0.2137698531150818,0.20421946048736572,0.22153735160827637,0.2050129771232605
27,geographic_ADJ,0.19214636087417603,0.20830410718917847,0.23138880729675293,0.19020193815231323
28,adequate_ADJ,0.2191232442855835,0.23845791816711426,0.22323817014694214,0.21066737174987793
29,meaningless_ADJ,0.19363003969192505,0.20105475187301636,0.21745622158050537,0.21252292394638062
30,scholarly_ADJ,0.1436101794242859,0.14779746532440186,0.16572654247283936,0.15850019454956055
31,local_ADJ,0.304376482963562,0.31009525060653687,0.29414063692092896,0.2743251919746399
32,pure_ADJ,0.19521766901016235,0.2053726315498352,0.19876843690872192,0.1959456205368042
33,abstract_ADJ,0.1462574005126953,0.14981627464294434,0.16771793365478516,0.15818464756011963
34,theoretical_ADJ,0.18330806493759155,0.1847306489944458,0.1721976399421692,0.16216802597045898
35,explosive_ADJ,0.20501738786697388,0.20210224390029907,0.2048894166946411,0.1864205002784729
36,rainy_ADJ,0.23627865314483643,0.2560121417045593,0.25856101512908936,0.2791891098022461
37,interstate_ADJ,0.20501267910003662,0.19984304904937744,0.22370845079421997,0.19029641151428223
38,ridiculous_ADJ,0.2115035057067871,0.20323795080184937,0.23473495244979858,0.2137051820755005
39,amused_ADJ,0.11972939968109131,0.14002293348312378,0.10219109058380127,0.10504132509231567
40,brave_ADJ,0.22191190719604492,0.23677033185958862,0.2696021795272827,0.22642040252685547
41,wild_ADJ,0.21370548009872437,0.21394270658493042,0.2717829942703247,0.24599242210388184
42,frantic_ADJ,0.2777836322784424,0.29064178466796875,0.3094240427017212,0.26041775941848755
43,mental_ADJ,0.22629046440124512,0.2411690354347229,0.25390440225601196,0.24274533987045288
44,adverse_ADJ,0.1614401936531067,0.156283438205719,0.14971238374710083,0.12806999683380127
45,stronger_ADJ,0.36240679025650024,0.26751118898391724,0.3197919726371765,0.20303106307983398
46,postal_ADJ,0.25853484869003296,0.2554734945297241,0.2411174774169922,0.2530410885810852
47,maximum_ADJ,0.23207855224609375,0.2391389012336731,0.23127198219299316,0.217041015625
48,revolutionary_ADJ,0.1958162784576416,0.20475316047668457,0.21587646007537842,0.17133063077926636
49,squat_ADJ,0.12469327449798584,0.11585783958435059,0.1412540078163147,0.1385841965675354
50,lone_ADJ,0.2225053906440735,0.23711144924163818,0.23597043752670288,0.22992515563964844
51,uncertain_ADJ,0.25843799114227295,0.28616863489151,0.2667906880378723,0.22534817457199097
52,municipal_ADJ,0.26057249307632446,0.2734147906303406,0.25746816396713257,0.2180209755897522
53,mortal_ADJ,0.176172137260437,0.25497424602508545,0.24445593357086182,0.19184470176696777
54,remote_ADJ,0.29933011531829834,0.2803000211715698,0.3024510145187378,0.299424409866333
55,safe_ADJ,0.3533899188041687,0.37286555767059326,0.37381720542907715,0.31080788373947144
56,heroic_ADJ,0.16248631477355957,0.17183154821395874,0.1911260485649109,0.1881401538848877
57,nuclear_ADJ,0.2659430503845215,0.2518143057823181,0.2519630789756775,0.22438091039657593
58,native_ADJ,0.2673604488372803,0.24718183279037476,0.25512272119522095,0.21432626247406006
