,WORD
0,obdurate_ADJ
1,persist_ADJ
2,raise_ADJ
3,grecian_ADJ
4,modernist_ADJ
5,unofficial_ADJ
6,bluer_ADJ
7,leap_ADJ
8,cue_ADJ
9,genus_ADJ
10,postgraduate_ADJ
11,computer_ADJ
12,ideological_ADJ
13,indict_ADJ
14,franciscan_ADJ
15,oxford_ADJ
16,spotted_ADJ
17,eyed_ADJ
18,occur_ADJ
19,pivotal_ADJ
20,livid_ADJ
21,swarthy_ADJ
22,account_ADJ
23,yawn_ADJ
24,venerate_ADJ
25,disappoint_ADJ
26,homogeneous_ADJ
27,lustful_ADJ
28,associated_ADJ
29,empress_ADJ
30,engage_ADJ
31,funni_ADJ
32,onstage_ADJ
33,swelle_ADJ
34,skeletal_ADJ
35,playwright_ADJ
36,deny_ADJ
37,acknowledged_ADJ
38,betray_ADJ
39,bennett_ADJ
40,republic_ADJ
41,outright_ADJ
42,hardwork_ADJ
43,correspondent_ADJ
44,thunderbird_ADJ
45,pearly_ADJ
46,op_ADJ
47,unuse_ADJ
48,turtle_ADJ
49,surrealist_ADJ
50,concord_ADJ
51,primate_ADJ
52,essential_ADJ
53,assess_ADJ
54,tweedy_ADJ
55,unmitigate_ADJ
56,sweeten_ADJ
57,nod_ADJ
58,struggle_ADJ
59,cause_ADJ
60,standardize_ADJ
61,fatten_ADJ
62,glory_ADJ
63,lantern_ADJ
64,peppermint_ADJ
65,gertrude_ADJ
66,mutual_ADJ
67,deprave_ADJ
68,charlie_ADJ
69,wolfish_ADJ
70,fix_ADJ
71,escap_ADJ
72,suffocat_ADJ
73,golf_ADJ
74,brink_ADJ
75,supervisor_ADJ
76,journal_ADJ
77,score_ADJ
78,descriptive_ADJ
79,gasp_ADJ
80,fear_ADJ
81,pin_ADJ
82,astronomical_ADJ
83,outfield_ADJ
84,indomitable_ADJ
85,rest_ADJ
86,older_ADJ
87,dish_ADJ
88,extremely_ADJ
89,gasoline_ADJ
90,sible_ADJ
91,unsuit_ADJ
92,significan_ADJ
93,humped_ADJ
94,olympic_ADJ
95,informed_ADJ
96,farthest_ADJ
97,obscur_ADJ
98,originate_ADJ
99,unilateral_ADJ
100,chinese_ADJ
101,bulge_ADJ
102,seat_ADJ
103,doubtless_ADJ
104,alan_ADJ
105,found_ADJ
106,unreason_ADJ
107,intrepid_ADJ
108,unpaint_ADJ
109,assigned_ADJ
110,makeup_ADJ
111,disgust_ADJ
112,unwille_ADJ
113,unhelpful_ADJ
114,howl_ADJ
115,ridge_ADJ
116,ventilate_ADJ
117,install_ADJ
118,rustic_ADJ
119,singe_ADJ
120,club_ADJ
121,foam_ADJ
122,harve_ADJ
123,loaded_ADJ
124,cornish_ADJ
125,exist_ADJ
126,testimony_ADJ
127,hip_ADJ
128,providential_ADJ
129,nazi_ADJ
130,spike_ADJ
131,manual_ADJ
132,unremarkable_ADJ
133,cookie_ADJ
134,devoid_ADJ
135,putty_ADJ
136,medicinal_ADJ
137,hy_ADJ
138,sweete_ADJ
139,specialize_ADJ
140,shakespeare_ADJ
141,unashame_ADJ
142,dimple_ADJ
143,unheralded_ADJ
144,gnarled_ADJ
145,circumspect_ADJ
146,kite_ADJ
147,verbatim_ADJ
148,overtime_ADJ
149,northernmost_ADJ
150,scalloped_ADJ
151,trimmed_ADJ
152,ador_ADJ
153,extracurricular_ADJ
154,weight_ADJ
155,affect_ADJ
156,dismay_ADJ
157,goose_ADJ
158,clouded_ADJ
159,course_ADJ
160,sighte_ADJ
161,many_ADJ
162,missionary_ADJ
163,ovarian_ADJ
164,ski_ADJ
165,sin_ADJ
166,grass_ADJ
167,adjust_ADJ
168,enigmatic_ADJ
169,crash_ADJ
170,recover_ADJ
171,first_ADJ
172,axle_ADJ
173,erase_ADJ
174,assemble_ADJ
175,pedagogical_ADJ
176,gleam_ADJ
177,indigestible_ADJ
178,classical_ADJ
179,nationalize_ADJ
180,pasty_ADJ
181,elitist_ADJ
182,forcible_ADJ
183,doctor_ADJ
184,greet_ADJ
185,babylonian_ADJ
186,erotic_ADJ
187,devil_ADJ
188,merger_ADJ
