,WORD,frequency,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
85,темная_ADJ,3.1650021620892925e-05,0.08070139586925507,1.0,0.3346158171771094,0.3333333333333333
86,давный_ADJ,3.999158467341815e-05,0.2228974550962448,0.3333333333333333,0.3176890481263399,1.0
87,антисоветский_ADJ,3.170396003400195e-05,0.10649289190769196,1.0,0.34622929943725467,-0.3333333333333333
88,актерский_ADJ,5.837488678645832e-05,0.1534978449344635,1.0,0.39334732247516513,-0.3333333333333333
89,мощный_ADJ,0.0002683853480863072,0.10016164183616638,0.3333333333333333,0.3655898972065188,0.3333333333333333
90,персидский_ADJ,2.6284483883074632e-05,0.13497011363506317,1.0,0.3829249916598201,0.3333333333333333
91,круглый_ADJ,0.0002789195824070258,0.09907330572605133,1.0,0.41210958547890186,-0.3333333333333333
92,приморский_ADJ,2.7964221994272996e-05,0.11475007236003876,1.0,0.3488421253859997,0.3333333333333333
93,буржуазный_ADJ,7.987167287046694e-05,0.11511996388435364,1.0,0.3588430667296052,-0.3333333333333333
94,партизанский_ADJ,3.950103150400855e-05,0.1375047266483307,1.0,0.34437148459255695,-1.0
95,тайный_ADJ,0.00019079154375892384,0.14959697425365448,1.0,0.3675164505839348,1.0
96,речной_ADJ,6.247412361560129e-05,0.08124867081642151,0.3333333333333333,0.36933807097375393,-0.3333333333333333
97,лестничный_ADJ,4.062139572704929e-05,0.11461479961872101,1.0,0.3021561224013567,0.3333333333333333
98,татарский_ADJ,3.974880049446093e-05,0.19346743822097778,0.3333333333333333,0.46885970421135426,-0.3333333333333333
99,географический_ADJ,5.325893629145144e-05,0.13200274109840393,0.3333333333333333,0.39371805638074875,-0.3333333333333333
100,домашний_ADJ,0.0002238470630260904,0.1831783503293991,1.0,0.3810677700676024,-0.3333333333333333
101,параллельный_ADJ,4.028132541279319e-05,0.15164458751678467,1.0,0.34859364479780197,1.0
102,конный_ADJ,4.510680825389395e-05,0.11334434151649475,1.0,0.3380530602298677,-0.3333333333333333
103,больной_ADJ,0.00022257541626255476,0.2000184804201126,-0.3333333333333333,0.38613150594756007,0.3333333333333333
104,библейский_ADJ,3.618588402319511e-05,0.09169279038906097,1.0,0.3693615309894085,-0.3333333333333333
105,биологический_ADJ,0.000134954959961358,0.13034982979297638,1.0,0.3811396285891533,-0.3333333333333333
106,цивилизованный_ADJ,2.4150431932791286e-05,0.23030208051204681,0.3333333333333333,0.4208636311814189,1.0
107,задумчивый_ADJ,3.181489558641324e-05,0.0844426304101944,1.0,0.3158809933811426,-0.3333333333333333
108,афганский_ADJ,4.867148136098406e-05,0.3414001688361168,-0.3333333333333333,0.3887197682633996,-0.3333333333333333
