,word,00-01,01-02,02-03,03-04,04-05,05-06,06-07,07-08,08-09,09-10,10-11,11-12,12-13,13-14,mean
10,выгодный_ADJ,0.8318538665771484,0.8274445533752441,0.8208110332489014,0.7699142098426819,0.8059527277946472,0.8192042112350464,0.8294481635093689,0.8193461894989014,0.8210697174072266,0.8340294361114502,0.8136131763458252,0.8343918919563293,0.8186395168304443,0.7711802124977112,0.8015170395374298
11,высокий_ADJ,0.8449646830558777,0.8420813083648682,0.8271017074584961,0.8130182027816772,0.8822378516197205,0.8749808669090271,0.9137093424797058,0.8965298533439636,0.901971697807312,0.875838577747345,0.8886002898216248,0.8987054228782654,0.8988900184631348,0.8510556221008301,0.8480101525783539
12,глупый_ADJ,0.6637131571769714,0.7550289034843445,0.7630261778831482,0.6938892006874084,0.6798924207687378,0.7128384113311768,0.7320417761802673,0.772643506526947,0.7465184330940247,0.7903734445571899,0.7050730586051941,0.7240536212921143,0.7468405961990356,0.7289660573005676,0.6963396072387695
13,гнусный_ADJ,0.6305466890335083,0.5756277441978455,0.5124772191047668,0.470276415348053,0.5307151675224304,0.4537579417228699,0.5622822046279907,0.565610945224762,0.4719385504722595,0.5153300762176514,0.4532438814640045,0.41122230887413025,0.5311853885650635,0.6189771890640259,0.6247619390487671
14,голубой_ADJ,0.677137553691864,0.6911011338233948,0.7502235174179077,0.6423399448394775,0.6393576860427856,0.6483500003814697,0.6627680063247681,0.6436353921890259,0.6758233904838562,0.6512755155563354,0.6489841938018799,0.6548317074775696,0.7309232354164124,0.5752215385437012,0.6261795461177826
15,грамотный_ADJ,0.7116972804069519,0.7510617971420288,0.7620331645011902,0.7717857360839844,0.8175225257873535,0.8120113015174866,0.7889050245285034,0.7482776045799255,0.7921056747436523,0.8020777106285095,0.7732433676719666,0.785521924495697,0.772737979888916,0.684970498085022,0.6983338892459869
16,грязный_ADJ,0.7287287712097168,0.7739250659942627,0.7355445623397827,0.755121648311615,0.7560205459594727,0.7323850393295288,0.7299779057502747,0.7489030957221985,0.7490061521530151,0.7769882082939148,0.7746206521987915,0.7418211698532104,0.7394260168075562,0.7108008861541748,0.7197648286819458
17,добрый_ADJ,0.7042551636695862,0.7269313335418701,0.7807151079177856,0.7782742977142334,0.7585365772247314,0.7399700880050659,0.7877153754234314,0.7837051153182983,0.7562882304191589,0.7521251440048218,0.7327271699905396,0.7253459692001343,0.7210862636566162,0.6833485960960388,0.6938018798828125
18,дорогой_ADJ,0.7895654439926147,0.7840527296066284,0.8063629269599915,0.7815123796463013,0.7844268083572388,0.8303250670433044,0.8342874646186829,0.815729022026062,0.8245987296104431,0.8416740894317627,0.8082152605056763,0.8235765099525452,0.8170706629753113,0.806833028793335,0.7981992363929749
19,достойный_ADJ,0.7903227806091309,0.8255776762962341,0.7861002087593079,0.7965761423110962,0.8151978254318237,0.8056493401527405,0.7766216397285461,0.7752416729927063,0.7790651917457581,0.7792782783508301,0.7805016040802002,0.7913265228271484,0.7510603070259094,0.7264341115951538,0.7583784461021423
20,дурацкий_ADJ,0.6476874947547913,0.6766208410263062,0.6620121002197266,0.6005701422691345,0.5904482007026672,0.6396780610084534,0.7013974785804749,0.6926820278167725,0.6444171071052551,0.6567213535308838,0.5899568796157837,0.6192942261695862,0.5729708671569824,0.5750168561935425,0.6113521754741669
21,душевный_ADJ,0.7913137078285217,0.8228247165679932,0.8369710445404053,0.8161836862564087,0.8500143885612488,0.8323335647583008,0.8526763319969177,0.8083375096321106,0.8151054978370667,0.8164290189743042,0.817987859249115,0.7585835456848145,0.8164640665054321,0.7530019283294678,0.7721578180789948
22,дьявольский_ADJ,0.3385339081287384,0.5517989993095398,0.48763033747673035,0.5465847253799438,0.5045956373214722,0.5105468034744263,0.38676226139068604,0.4775555431842804,0.3990609645843506,0.33038803935050964,0.4749589264392853,0.5686358213424683,0.50856614112854,0.453434556722641,0.3959842324256897
23,жестокий_ADJ,0.8204222321510315,0.8450723886489868,0.84124755859375,0.7892715334892273,0.7884030938148499,0.7517147064208984,0.8101543188095093,0.7502462267875671,0.7731589674949646,0.7644578814506531,0.7579744458198547,0.8104487061500549,0.7843468189239502,0.7599508166313171,0.7901865243911743
24,завидный_ADJ,0.46186986565589905,0.6726834774017334,0.6122841835021973,0.6031970977783203,0.595049262046814,0.6424553394317627,0.6250795125961304,0.5215789079666138,0.46520528197288513,0.5770610570907593,0.5598289370536804,0.49808791279792786,0.4856146574020386,0.39092203974723816,0.4263959527015686
25,здоровый_ADJ,0.7200029492378235,0.7316567897796631,0.7982324361801147,0.7490796446800232,0.735735297203064,0.7734866738319397,0.7559071183204651,0.7735702991485596,0.7596567273139954,0.7439326643943787,0.7129568457603455,0.7256696820259094,0.7307515144348145,0.6485130190849304,0.684257984161377
26,зеленый_ADJ,0.6756497621536255,0.7347642779350281,0.766152560710907,0.7029171586036682,0.7355387806892395,0.6821630001068115,0.7186272144317627,0.6867584586143494,0.6601740717887878,0.6884447336196899,0.6938362717628479,0.6752477288246155,0.6867636442184448,0.677726149559021,0.6766879558563232
27,злостный_ADJ,0.7755964994430542,0.7811257839202881,0.7923636436462402,0.7337043881416321,0.7574918270111084,0.7074957489967346,0.7408660650253296,0.7447164058685303,0.7749598622322083,0.7417351007461548,0.6998048424720764,0.7094780802726746,0.6667160391807556,0.6793231964111328,0.7274598479270935
28,золотой_ADJ,0.7377451062202454,0.6822361350059509,0.7313012480735779,0.6646278500556946,0.6176484823226929,0.7131263017654419,0.6985726952552795,0.6877224445343018,0.6714311242103577,0.6992789506912231,0.6926568746566772,0.6563591361045837,0.7393038272857666,0.6363908648490906,0.687067985534668
29,идеальный_ADJ,0.6592850089073181,0.7790867686271667,0.709600567817688,0.7208231687545776,0.7767864465713501,0.76435387134552,0.7394071221351624,0.7514442205429077,0.7785896062850952,0.776833713054657,0.7544896006584167,0.652040958404541,0.655360996723175,0.6758540272712708,0.6675695180892944
30,известный_ADJ,0.837826132774353,0.8844385147094727,0.8712974190711975,0.851270318031311,0.8845807313919067,0.8945142030715942,0.9048239588737488,0.8879697322845459,0.8916038870811462,0.9033851027488708,0.8953232169151306,0.8985360264778137,0.8946205377578735,0.8520156741142273,0.8449209034442902
31,интеллигентный_ADJ,0.8492785096168518,0.7861608862876892,0.8138684034347534,0.8007026314735413,0.7653704881668091,0.7647085785865784,0.7804047465324402,0.7594637870788574,0.7954509258270264,0.8009317517280579,0.7825062870979309,0.7802935242652893,0.7810851335525513,0.687621533870697,0.7684500217437744
32,интересный_ADJ,0.7867318987846375,0.768490731716156,0.8082194924354553,0.763691246509552,0.7951188683509827,0.7988897562026978,0.881253182888031,0.8470019698143005,0.8356015086174011,0.8234537839889526,0.8090927004814148,0.8106794953346252,0.8415259718894958,0.7746385931968689,0.7806852459907532
33,искусный_ADJ,0.5501118302345276,0.6276077628135681,0.5554784536361694,0.5058373212814331,0.571357786655426,0.5712065696716309,0.6883228421211243,0.5085947513580322,0.6214432120323181,0.504564642906189,0.48820698261260986,0.44385257363319397,0.4481944143772125,0.42008548974990845,0.485098659992218
34,каменный_ADJ,0.8050442934036255,0.8118482828140259,0.8229287266731262,0.8219215869903564,0.7849048376083374,0.7757790684700012,0.786191999912262,0.7377771139144897,0.7837768793106079,0.7811197638511658,0.7872576713562012,0.7683283090591431,0.7942168712615967,0.7832790613174438,0.7941616773605347
35,качественный_ADJ,0.8325526714324951,0.8319563269615173,0.834527313709259,0.7761266827583313,0.8144260048866272,0.8163126111030579,0.8008869290351868,0.7789023518562317,0.7999886870384216,0.8252228498458862,0.8087049722671509,0.8188038468360901,0.7986523509025574,0.8085808157920837,0.8205667436122894
36,классный_ADJ,0.7565828561782837,0.7508193850517273,0.790435254573822,0.7631607055664062,0.670689582824707,0.67071133852005,0.7386828660964966,0.7373671531677246,0.768862247467041,0.7558103203773499,0.6997470855712891,0.688027560710907,0.7566537261009216,0.7265263795852661,0.7415546178817749
37,короткий_ADJ,0.7216523885726929,0.781369686126709,0.7789776921272278,0.7288239598274231,0.755447268486023,0.7555277943611145,0.7535291314125061,0.7517202496528625,0.7886661291122437,0.7308363914489746,0.7837468385696411,0.7667878270149231,0.7961565256118774,0.735005259513855,0.7283288240432739
38,кошмарный_ADJ,0.5424503684043884,0.7108436226844788,0.6069618463516235,0.6257460117340088,0.6875622272491455,0.6380521059036255,0.5808797478675842,0.5664633512496948,0.5536127686500549,0.5621892213821411,0.6202394366264343,0.6014177799224854,0.5662240982055664,0.49354326725006104,0.5179968178272247
39,красивый_ADJ,0.8049827218055725,0.8405511975288391,0.8603068590164185,0.8118423819541931,0.7874008417129517,0.7684622406959534,0.7892600297927856,0.794444739818573,0.786694347858429,0.8035616278648376,0.8032322525978088,0.7902947068214417,0.8255130648612976,0.7458194494247437,0.7754010856151581
40,красный_ADJ,0.6783807277679443,0.693564772605896,0.7355273365974426,0.6243393421173096,0.6846045255661011,0.6682145595550537,0.7545021772384644,0.7532345652580261,0.7061314582824707,0.6657207012176514,0.664482057094574,0.6064191460609436,0.6541601419448853,0.6178432106971741,0.6481119692325592
41,критический_ADJ,0.7574660778045654,0.7853826880455017,0.7754292488098145,0.7431392669677734,0.7363059520721436,0.7656625509262085,0.7162445783615112,0.7604808807373047,0.7665953636169434,0.7374643087387085,0.7402899265289307,0.7484955787658691,0.7260656356811523,0.6885626912117004,0.7230143845081329
42,критичный_ADJ,0.5702305436134338,0.31393617391586304,0.34202897548675537,0.5465449094772339,0.7007395625114441,0.5996795892715454,0.6552262306213379,0.7194979190826416,0.6978281736373901,0.6122651100158691,0.6799173355102539,0.6171613335609436,0.6078774929046631,0.707146167755127,0.6386883556842804
43,крупный_ADJ,0.8391727805137634,0.7980291247367859,0.8168689608573914,0.8148708343505859,0.8673355579376221,0.8882158398628235,0.9115729331970215,0.8935717344284058,0.8898565173149109,0.8938037753105164,0.8949517011642456,0.8948166966438293,0.8927814960479736,0.8617116212844849,0.8504422008991241
44,крутой_ADJ,0.6839084625244141,0.7369598746299744,0.7555904984474182,0.6759374141693115,0.7561731934547424,0.7629379034042358,0.7425015568733215,0.7055245637893677,0.7542971968650818,0.7572517991065979,0.7857028245925903,0.6567907929420471,0.6637704372406006,0.6607292890548706,0.6723188757896423
45,культурный_ADJ,0.8180071115493774,0.804307222366333,0.8320854902267456,0.7590723037719727,0.7893953323364258,0.7768341302871704,0.7603888511657715,0.7970600724220276,0.7977762818336487,0.7766263484954834,0.7636171579360962,0.7634140849113464,0.7460496425628662,0.7556102275848389,0.7868086695671082
46,легендарный_ADJ,0.7901592254638672,0.8314328193664551,0.8181824088096619,0.7999449372291565,0.8223257660865784,0.8201960325241089,0.8174149394035339,0.8255802989006042,0.8077028393745422,0.8083325028419495,0.8091537356376648,0.8096370697021484,0.8184439539909363,0.7756885886192322,0.7829239070415497
47,легкий_ADJ,0.6548445224761963,0.7040185332298279,0.6820147633552551,0.6803470253944397,0.7080797553062439,0.7118736505508423,0.7132871747016907,0.7024287581443787,0.6982345581054688,0.7138836979866028,0.6999872326850891,0.6773648262023926,0.7100309729576111,0.6339710354804993,0.6444077789783478
48,лишний_ADJ,0.730587363243103,0.7461737394332886,0.7462752461433411,0.6709632277488708,0.6888229846954346,0.7149593234062195,0.7575796246528625,0.670700192451477,0.716857373714447,0.7348529100418091,0.7366905808448792,0.7101105451583862,0.7084554433822632,0.6773828268051147,0.7039850950241089
49,лучший_ADJ,0.8106356859207153,0.8773098587989807,0.8276097774505615,0.810052752494812,0.8405888676643372,0.8504948616027832,0.8803660869598389,0.872115433216095,0.8800095915794373,0.9008471369743347,0.899573028087616,0.8711891174316406,0.8417671918869019,0.8264299631118774,0.8185328245162964
50,любимый_ADJ,0.721137285232544,0.7138280272483826,0.8012869954109192,0.7402209043502808,0.7774935960769653,0.7765881419181824,0.7926522493362427,0.7817432284355164,0.779836118221283,0.7838553190231323,0.8126184940338135,0.7746626734733582,0.7629956007003784,0.7236572504043579,0.7223972678184509
51,мелкий_ADJ,0.7309927344322205,0.810530424118042,0.7700791954994202,0.6621876955032349,0.7688208222389221,0.7894176840782166,0.7762454152107239,0.7500454187393188,0.7736815810203552,0.7694581747055054,0.771788477897644,0.7727206349372864,0.7569074034690857,0.687218964099884,0.7091058492660522
52,мягкий_ADJ,0.766627848148346,0.7916929721832275,0.7801886796951294,0.715133547782898,0.735592246055603,0.7768748998641968,0.7851858735084534,0.7291975021362305,0.7042422890663147,0.7342717051506042,0.7516725659370422,0.7171558141708374,0.767162561416626,0.7589589953422546,0.7627934217453003
53,наблюдательный_ADJ,0.6955358386039734,0.7184788584709167,0.673750638961792,0.7317792177200317,0.7222490310668945,0.7078791260719299,0.7343590259552002,0.7315573692321777,0.7570545673370361,0.7558612823486328,0.7693706750869751,0.744127094745636,0.7745171785354614,0.6947262287139893,0.6951310336589813
54,надежный_ADJ,0.7998760342597961,0.8283731341362,0.8085033893585205,0.8023970723152161,0.8026825785636902,0.8080020546913147,0.8327882885932922,0.8080613613128662,0.8270434737205505,0.7794324159622192,0.7688249945640564,0.7932548522949219,0.8084429502487183,0.7670196890830994,0.7834478616714478
55,наибольший_ADJ,0.8689202070236206,0.8757398128509521,0.8386353850364685,0.8071565628051758,0.8333753943443298,0.8567373752593994,0.8668148517608643,0.8693186640739441,0.8704025745391846,0.8517260551452637,0.8473466038703918,0.8323420286178589,0.8577583432197571,0.8250450491905212,0.8469826281070709
56,настоящий_ADJ,0.8024859428405762,0.8159467577934265,0.8398083448410034,0.8349968194961548,0.8728545904159546,0.896216869354248,0.8824540376663208,0.8733752369880676,0.8843555450439453,0.8938639760017395,0.87433260679245,0.8549513220787048,0.8716093897819519,0.8500956892967224,0.8262908160686493
57,невыносимый_ADJ,0.8015400171279907,0.7608124017715454,0.6791223287582397,0.6842647790908813,0.7386542558670044,0.7686005234718323,0.806877076625824,0.7816684246063232,0.6614698767662048,0.7132771611213684,0.6562120914459229,0.6772368550300598,0.7175071835517883,0.5420397520065308,0.6717898845672607
58,негативный_ADJ,0.8253456950187683,0.809264063835144,0.7809937000274658,0.7468225955963135,0.7619221210479736,0.7661742568016052,0.7877405881881714,0.7738572955131531,0.7709057331085205,0.8025705218315125,0.7696666717529297,0.7637201547622681,0.7984116673469543,0.7443300485610962,0.7848378717899323
59,непревзойденный_ADJ,,,,0.5122979879379272,0.5192545056343079,0.34293001890182495,0.5338118672370911,0.5192814469337463,0.34727996587753296,,,,0.5282116532325745,,
60,неприятный_ADJ,0.7728284597396851,0.749146044254303,0.8231099843978882,0.7870490550994873,0.7309605479240417,0.7374802827835083,0.7523158192634583,0.7538121342658997,0.7570841908454895,0.7827015519142151,0.7918379306793213,0.7706030011177063,0.769208550453186,0.6842144727706909,0.728521466255188
61,нерадивый_ADJ,0.5765057802200317,0.673262357711792,0.6925172805786133,0.5874740481376648,0.6839304566383362,0.7063412666320801,0.7171996235847473,0.6698076725006104,0.7133550643920898,0.7094881534576416,0.6923369765281677,0.7152583003044128,0.619927704334259,0.527075469493866,0.5517906248569489
62,неслыханный_ADJ,0.33015361428260803,0.4841870963573456,0.4666484296321869,0.42553457617759705,0.4180961847305298,0.500137209892273,0.5609351396560669,0.45754143595695496,0.15417365729808807,0.25896164774894714,0.28903165459632874,0.31384924054145813,0.46061307191848755,0.4523830711841583,0.3912683427333832
63,несправедливый_ADJ,0.7719309329986572,0.7186809778213501,0.7439242005348206,0.7431090474128723,0.7458913922309875,0.7405226826667786,0.7729568481445312,0.7782614827156067,0.7665495276451111,0.7401272654533386,0.7213691473007202,0.7661956548690796,0.7577155232429504,0.6917667388916016,0.7318488359451294
64,неудачный_ADJ,0.7695841193199158,0.7623180747032166,0.7908644080162048,0.7729370594024658,0.7542097568511963,0.7743821740150452,0.7923477292060852,0.793870210647583,0.750679075717926,0.7690775990486145,0.7501384019851685,0.7418234348297119,0.7766185402870178,0.745198130607605,0.7573911249637604
65,неуместный_ADJ,0.5519658327102661,0.6161470413208008,0.6614612340927124,0.4934920370578766,0.5528905987739563,0.6130931377410889,0.6397680640220642,0.6742703914642334,0.6729322075843811,0.6674066185951233,0.6756023168563843,0.6576681137084961,0.63907390832901,0.5489717125892639,0.550468772649765
66,низкий_ADJ,0.8433257341384888,0.8496967554092407,0.8501063585281372,0.8174629807472229,0.8746230602264404,0.9014051556587219,0.9026457667350769,0.8822168111801147,0.8841224312782288,0.8874642252922058,0.8680393099784851,0.8786706924438477,0.8795214295387268,0.8261037468910217,0.8347147405147552
67,нищенский_ADJ,0.6816663146018982,0.7723634839057922,0.7054107189178467,0.6763766407966614,0.706865668296814,0.6982957720756531,0.638532817363739,0.5808435082435608,0.5314988493919373,0.6085827350616455,0.47996342182159424,0.47994616627693176,0.49253353476524353,,0.6816663146018982
68,нормальный_ADJ,0.7762811183929443,0.7925907373428345,0.8104034066200256,0.8066009283065796,0.7887492775917053,0.809114933013916,0.8463862538337708,0.8112254738807678,0.7791337966918945,0.7858381867408752,0.7784085273742676,0.7673872113227844,0.7739736437797546,0.7259835004806519,0.7511323094367981
69,нудный_ADJ,,0.5535768866539001,0.5083158016204834,0.4665324091911316,0.49110841751098633,0.37648138403892517,0.41630303859710693,0.49967819452285767,0.5109133720397949,0.4722205102443695,0.521689772605896,0.4902476966381073,0.44820624589920044,,
70,обаятельный_ADJ,0.8057381510734558,0.8361988663673401,0.8090981245040894,0.7942866086959839,0.7776855230331421,0.8206629753112793,0.831329345703125,0.8164304494857788,0.8099109530448914,0.8008508682250977,0.7625245451927185,0.759099543094635,0.8262345194816589,0.6458516716957092,0.7257949113845825
71,обшарпанный_ADJ,,0.6682575941085815,0.6530577540397644,0.7055013179779053,0.573797345161438,0.4567328691482544,0.582130491733551,0.4201313555240631,,,,0.3031730651855469,,,
72,опасный_ADJ,0.7724446654319763,0.8094661235809326,0.8078840374946594,0.7449353933334351,0.8037042617797852,0.8085010647773743,0.805778443813324,0.8139742016792297,0.7747305035591125,0.8161009550094604,0.8020918369293213,0.7763677835464478,0.7688657641410828,0.7672439813613892,0.7698443233966827
73,острый_ADJ,0.7570894360542297,0.8077223300933838,0.7884066104888916,0.7340167760848999,0.7651951909065247,0.7546699643135071,0.7984633445739746,0.7582502961158752,0.7643204927444458,0.7384040951728821,0.7431569695472717,0.7520344257354736,0.7759332060813904,0.722070574760437,0.7395800054073334
74,ответственный_ADJ,0.6501473188400269,0.7659327387809753,0.8096068501472473,0.7801392674446106,0.7946489453315735,0.7757235169410706,0.784851610660553,0.7819891571998596,0.7447506189346313,0.7434389591217041,0.7357039451599121,0.7683688402175903,0.7391332387924194,0.7307701110839844,0.6904587149620056
75,открытый_ADJ,0.6889227628707886,0.7283403277397156,0.6992897987365723,0.6753137111663818,0.709713339805603,0.731622040271759,0.7569930553436279,0.7417246103286743,0.7485687136650085,0.7734164595603943,0.7829815149307251,0.7226648926734924,0.7943735122680664,0.7411195039749146,0.7150211334228516
76,отличный_ADJ,0.6703786253929138,0.7928954362869263,0.7855053544044495,0.7723907232284546,0.7766470909118652,0.7650009393692017,0.7936674356460571,0.803703248500824,0.8246443271636963,0.7922766208648682,0.8015778660774231,0.7898168563842773,0.7891391515731812,0.7324404120445251,0.7014095187187195
77,педагогичный_ADJ,,,,,,,,,,,,,,,
78,печальный_ADJ,0.7447587847709656,0.7818114161491394,0.80540931224823,0.7092574834823608,0.7057176828384399,0.7643576264381409,0.7558937072753906,0.7429055571556091,0.7331677079200745,0.7840464115142822,0.7589277625083923,0.7791843414306641,0.7476987838745117,0.7707918286323547,0.7577753067016602
79,пикантный_ADJ,0.7258042097091675,0.8091571927070618,0.7765583395957947,0.7249867916107178,0.7835633158683777,0.7732351422309875,0.7868967652320862,0.6444851756095886,0.5953551530838013,0.5908980369567871,0.5536264777183533,0.6456345915794373,0.6698954105377197,0.5435428023338318,0.6346735060214996
80,пламенный_ADJ,0.6837748885154724,0.6796538829803467,0.6276252269744873,0.5937853455543518,0.6787512302398682,0.6523127555847168,0.6402772068977356,0.6078729033470154,0.6634785532951355,0.6418620347976685,0.6265738010406494,0.6500713229179382,0.634588360786438,0.6280340552330017,0.6559044718742371
81,плохой_ADJ,0.6647323966026306,0.73704594373703,0.7419750690460205,0.7378697395324707,0.7721642851829529,0.7570164203643799,0.7660247683525085,0.7590468525886536,0.7897891402244568,0.7912024259567261,0.8050045967102051,0.802304208278656,0.789205014705658,0.7077751159667969,0.6862537562847137
82,полезный_ADJ,0.7707095742225647,0.8027577996253967,0.8010201454162598,0.7678011059761047,0.7739465832710266,0.7495772838592529,0.775713324546814,0.7737607359886169,0.7231873273849487,0.7738751173019409,0.7763718962669373,0.7498354911804199,0.751480758190155,0.7089712023735046,0.7398403882980347
83,положительный_ADJ,0.8111162185668945,0.8127347230911255,0.798480212688446,0.7509235739707947,0.7500297427177429,0.7539330124855042,0.8069788813591003,0.7559981942176819,0.8037629723548889,0.8148430585861206,0.7791125178337097,0.7803457975387573,0.8052800297737122,0.7487162947654724,0.7799162566661835
84,поразительный_ADJ,0.7011305689811707,0.8009946346282959,0.7484761476516724,0.6633777618408203,0.6785000562667847,0.7140365242958069,0.7308188080787659,0.6587032079696655,0.6017630696296692,0.6524176001548767,0.5865491032600403,0.6295785903930664,0.6395946145057678,0.6544618606567383,0.6777962148189545
85,последний_ADJ,0.8460204601287842,0.8695582151412964,0.8695383071899414,0.8341962695121765,0.8919289708137512,0.9077067375183105,0.9156988263130188,0.9022858738899231,0.9109963774681091,0.903096079826355,0.9311400651931763,0.9138643741607666,0.9108299016952515,0.8811574578285217,0.863588958978653
86,постный_ADJ,0.6359617710113525,0.8281573057174683,0.757292628288269,0.7610383033752441,0.7591882944107056,0.7985790967941284,0.8000656366348267,0.7370606660842896,0.7574563026428223,0.7500544786453247,0.7334923148155212,0.5648507475852966,0.5813317894935608,0.5737178325653076,0.6048398017883301
87,правый_ADJ,0.784290075302124,0.8207256197929382,0.7919064164161682,0.7161929607391357,0.7700812220573425,0.7636640071868896,0.7489397525787354,0.7418991327285767,0.8116649985313416,0.8063982725143433,0.8054417371749878,0.7741497159004211,0.7397335171699524,0.5021770000457764,0.6432335376739502
88,праздничный_ADJ,0.8234549760818481,0.8221210837364197,0.8485645055770874,0.7907453775405884,0.8058722615242004,0.8211508393287659,0.8163995742797852,0.8069338798522949,0.8170929551124573,0.8169684410095215,0.7946069240570068,0.7853107452392578,0.7652201652526855,0.7620287537574768,0.7927418649196625
89,превосходный_ADJ,0.735445499420166,0.6742991805076599,0.7249420285224915,0.555526077747345,0.618751049041748,0.6329074501991272,0.679720401763916,0.6229731440544128,0.6183714270591736,0.5528534650802612,0.44789445400238037,0.46421435475349426,0.6277713775634766,0.4891505241394043,0.6122980117797852
90,прекрасный_ADJ,0.7512040734291077,0.7834711074829102,0.7320233583450317,0.7185391783714294,0.7546574473381042,0.748340368270874,0.7187691926956177,0.7080881595611572,0.7953473329544067,0.7811995148658752,0.7751631736755371,0.7461075782775879,0.7867504954338074,0.7055059671401978,0.7283550202846527
91,престижный_ADJ,0.8544048070907593,0.8692507147789001,0.8824157118797302,0.8386971354484558,0.8522660136222839,0.8489890694618225,0.8435472846031189,0.8486543297767639,0.853613018989563,0.8327150940895081,0.8573548197746277,0.8327206373214722,0.8447045087814331,0.8149513006210327,0.834678053855896
92,привлекательный_ADJ,0.8347496390342712,0.8431187272071838,0.8375139236450195,0.8224143385887146,0.8524978756904602,0.8556820154190063,0.8705193996429443,0.8588727712631226,0.8597694039344788,0.8617954850196838,0.8353874087333679,0.8656876683235168,0.8513970971107483,0.8261077404022217,0.8304286897182465
93,провинциальный_ADJ,0.7162675261497498,0.6959076523780823,0.6872714757919312,0.6778927445411682,0.7126635909080505,0.7332713603973389,0.6672331690788269,0.7182065844535828,0.6436689496040344,0.6549357771873474,0.6657953262329102,0.6660588383674622,0.7068033814430237,0.6134461760520935,0.6648568511009216
94,проклятый_ADJ,0.5148892998695374,0.564335286617279,0.5302947759628296,0.5207251906394958,0.5301286578178406,0.6040694713592529,0.6191387176513672,0.5617101192474365,0.5400063395500183,0.5748554468154907,0.5060614347457886,0.6177757382392883,0.6816206574440002,0.5379824638366699,0.5264358818531036
95,простой_ADJ,0.7173173427581787,0.7503138184547424,0.7525246143341064,0.6999058723449707,0.7862190008163452,0.767769455909729,0.7986903190612793,0.7364300489425659,0.7474188804626465,0.7259518504142761,0.7321394085884094,0.7925853729248047,0.772653341293335,0.7239259481430054,0.720621645450592
96,противный_ADJ,0.77187180519104,0.777612030506134,0.7621250152587891,0.7452722191810608,0.7386077642440796,0.7336230874061584,0.7713754177093506,0.7620731592178345,0.7377980351448059,0.7515113353729248,0.7232663035392761,0.7527828812599182,0.7554580569267273,0.7878177762031555,0.7798447906970978
