,WORD
0,absolutt_ADJ
1,allsidig_ADJ
2,alvorlig_ADJ
3,ansvarlig_ADJ
4,avgjørende_ADJ
5,avhengig_ADJ
6,begrenset_ADJ
7,bestemt_ADJ
8,betydelig_ADJ
9,billig_ADJ
10,bra_ADJ
11,bratt_ADJ
12,diplomatisk_ADJ
13,dominerende_ADJ
14,dyktig_ADJ
15,ekstra_ADJ
16,enkelt_ADJ
17,ensidig_ADJ
18,farlig_ADJ
19,fast_ADJ
20,fastsatt_ADJ
21,fattig_ADJ
22,forsiktig_ADJ
23,forsvarlig_ADJ
24,fremmed_ADJ
25,glad_ADJ
26,godkjent_ADJ
27,gunstig_ADJ
28,heldig_ADJ
29,hensiktsmessig_ADJ
30,indirekte_ADJ
31,interessant_ADJ
32,kjent_ADJ
33,kompetent_ADJ
34,kongelig_ADJ
35,konkurs_ADJ
36,konstant_ADJ
37,korrekt_ADJ
38,kraftig_ADJ
39,kritisk_ADJ
40,kunstig_ADJ
41,langvarig_ADJ
42,lett_ADJ
43,levende_ADJ
44,lignende_ADJ
45,like_ADJ
46,liten_ADJ
47,lovlig_ADJ
48,mektig_ADJ
49,midlertidig_ADJ
50,moderne_ADJ
51,nyttig_ADJ
52,nøyaktig_ADJ
53,omfattende_ADJ
54,oppgitt_ADJ
55,overordnet_ADJ
56,praktisk_ADJ
57,realistisk_ADJ
58,redd_ADJ
59,rett_ADJ
60,rikelig_ADJ
61,riktig_ADJ
62,rimelig_ADJ
63,rolig_ADJ
64,sammenhengende_ADJ
65,sannsynlig_ADJ
66,selvsagt_ADJ
67,skadelig_ADJ
68,slett_ADJ
69,solid_ADJ
70,stille_ADJ
71,særskilt_ADJ
72,tett_ADJ
73,tilfeldig_ADJ
74,tilgjengelig_ADJ
75,tilstrekkelig_ADJ
76,trolig_ADJ
77,tydelig_ADJ
78,uheldig_ADJ
79,ukjent_ADJ
80,ulovlig_ADJ
81,umulig_ADJ
82,underliggende_ADJ
83,underordnet_ADJ
84,unødig_ADJ
85,unødvendig_ADJ
86,uregelmessig_ADJ
87,urimelig_ADJ
88,utilstrekkelig_ADJ
89,vanskelig_ADJ
90,varig_ADJ
91,vesentlig_ADJ
92,viktig_ADJ
93,villig_ADJ
94,virkelig_ADJ
95,økonomisk_ADJ
96,ønskelig_ADJ
