,WORD
0,активный_ADJ
1,бедный_ADJ
2,благородный_ADJ
3,бледный_ADJ
4,бледный_ADJ
5,бледный_ADJ
6,богатый_ADJ
7,важный_ADJ
8,великий_ADJ
9,великий_ADJ
10,великий_ADJ
11,верный_ADJ
12,верный_ADJ
13,верный_ADJ
14,веселый_ADJ
15,видный_ADJ
16,виноватый_ADJ
17,внешний_ADJ
18,гигантский_ADJ
19,глубокий_ADJ
20,глубокий_ADJ
21,глупый_ADJ
22,глухой_ADJ
23,горячий_ADJ
24,горячий_ADJ
25,горячий_ADJ
26,горячий_ADJ
27,готовый_ADJ
28,грубый_ADJ
29,грустный_ADJ
30,грязный_ADJ
31,далекий_ADJ
32,далекий_ADJ
33,далекий_ADJ
34,деловой_ADJ
35,денежный_ADJ
36,дешевый_ADJ
37,дешевый_ADJ
38,дикий_ADJ
39,дикий_ADJ
40,добрый_ADJ
41,довольный_ADJ
42,дорогой_ADJ
43,дорогой_ADJ
44,дорогой_ADJ
45,достойный_ADJ
46,доступный_ADJ
47,душевный_ADJ
48,душевный_ADJ
49,естественный_ADJ
50,естественный_ADJ
51,железный_ADJ
52,жесткий_ADJ
53,жестокий_ADJ
54,живой_ADJ
55,живой_ADJ
56,жизненный_ADJ
57,замечательный_ADJ
58,здоровый_ADJ
59,здоровый_ADJ
60,здоровый_ADJ
61,зеленый_ADJ
62,зеленый_ADJ
63,зеленый_ADJ
64,злой_ADJ
65,знаменитый_ADJ
66,значительный_ADJ
67,идеальный_ADJ
68,интересный_ADJ
69,искусственный_ADJ
70,исполнительный_ADJ
71,истинный_ADJ
72,каменный_ADJ
73,красивый_ADJ
74,крепкий_ADJ
75,крепкий_ADJ
76,крепкий_ADJ
77,крепкий_ADJ
78,крутой_ADJ
79,крутой_ADJ
80,крутой_ADJ
81,легкий_ADJ
82,легкий_ADJ
83,легкий_ADJ
84,легкий_ADJ
85,легкий_ADJ
86,лишний_ADJ
87,лишний_ADJ
88,лучший_ADJ
89,любимый_ADJ
90,любопытный_ADJ
91,мелкий_ADJ
92,мелкий_ADJ
93,мелкий_ADJ
94,милый_ADJ
95,мирный_ADJ
96,мирный_ADJ
97,моральный_ADJ
98,музыкальный_ADJ
99,мягкий_ADJ
100,мягкий_ADJ
