,WORD,frequency,mean_dist_jaccard,sum_deltas_jaccard,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
0,owen_ADJ,4.804102373380262e-06,0.7857142857142856,0.0,0.07292330265045166,1.0,0.4158313646912575,-0.3333333333333333
1,notp_ADJ,6.763974752778208e-07,0.33035714285714285,0.3333333333333333,0.04496203362941742,1.0,0.2690115552395582,0.3333333333333333
2,bearlike_ADJ,7.551432205760125e-07,0.8376068376068376,0.0,0.05100518465042114,1.0,0.34451131569221616,-0.3333333333333333
3,marital_ADJ,3.370501523536838e-05,0.5915750915750916,1.0,0.10497541725635529,0.3333333333333333,0.3010963946580887,-0.3333333333333333
4,improvise_ADJ,3.2533021630590604e-06,0.7522482677281439,0.3333333333333333,0.0837172269821167,1.0,0.3478875206783414,1.0
5,unresist_ADJ,1.3243655303341902e-06,0.8656045751633987,0.0,0.08596637845039368,0.3333333333333333,0.33214561751810834,0.3333333333333333
6,ronald_ADJ,2.513390183215937e-06,0.7141241111829347,0.3333333333333333,0.05980046093463898,1.0,0.37933339923620224,-0.3333333333333333
7,oppress_ADJ,8.963081536412276e-06,0.612408424908425,0.6666666666666666,0.09402820467948914,1.0,0.27874775044620037,1.0
8,pastoral_ADJ,2.2769822220457767e-05,0.6875,0.6666666666666666,0.086391881108284,1.0,0.3118030149489641,-0.3333333333333333
9,pepper_ADJ,7.459166721746039e-06,0.8562091503267973,0.3333333333333333,0.052120909094810486,1.0,0.3340413849800825,-1.0
10,south_ADJ,0.0002295256471980598,0.4316724941724942,0.0,0.1315654069185257,1.0,0.3888065926730633,-0.3333333333333333
11,inherit_ADJ,1.416673515163418e-05,0.6190476190476191,0.6666666666666666,0.09669192135334015,1.0,0.31911215744912624,1.0
12,twisting_ADJ,9.852611740534073e-06,0.7237394957983192,0.3333333333333333,0.0670754611492157,1.0,0.3220080742612481,1.0
13,posed_ADJ,1.0080785281022296e-06,0.861842105263158,0.3333333333333333,0.05559304356575012,1.0,0.3511844612658024,1.0
14,similar_ADJ,0.0005043535388311584,0.5952380952380952,0.6666666666666666,0.11499013006687164,1.0,0.39412824995815754,-0.3333333333333333
15,fright_ADJ,5.345512300153649e-07,0.9003267973856209,0.0,0.04679352045059204,1.0,0.37726990692317486,-0.3333333333333333
16,refrigerate_ADJ,4.689957023932857e-06,0.6790966386554622,0.0,0.06555847823619843,1.0,0.32144683972001076,-0.3333333333333333
17,depress_ADJ,1.8741239035268947e-05,0.5474574445162681,0.3333333333333333,0.13971272110939026,1.0,0.3124336861073971,-1.0
18,maraud_ADJ,1.572113110782034e-06,0.7411156095366622,0.0,0.08118543028831482,1.0,0.3297893088310957,0.3333333333333333
19,fall_ADJ,8.650870149228325e-05,0.46955128205128216,0.3333333333333333,0.15670575201511383,1.0,0.37907066475600004,-0.3333333333333333
20,crimean_ADJ,2.9393876197817354e-06,0.387029637029637,0.6666666666666666,0.09353773295879364,1.0,0.29707040544599295,0.3333333333333333
21,wooll_ADJ,1.927060788038253e-06,0.6820728291316527,0.3333333333333333,0.036651819944381714,1.0,0.2756137317046523,-0.3333333333333333
22,surveyed_ADJ,1.3101363232734302e-06,0.799342105263158,0.3333333333333333,0.05807502567768097,1.0,0.32850342988967896,-1.0
23,conclusive_ADJ,1.1144813071317726e-05,0.5611263736263736,-0.6666666666666666,0.08207501471042633,1.0,0.29249521251767874,-0.3333333333333333
24,cramer_ADJ,7.592671184287069e-07,0.45833333333333337,0.6666666666666666,0.030250653624534607,1.0,0.30228185607120395,0.3333333333333333
25,oak_ADJ,4.918647382718441e-05,0.4294871794871795,0.3333333333333333,0.05984455347061157,1.0,0.33220739755779505,-1.0
26,unclouded_ADJ,7.951030417032076e-07,0.8152734778121775,0.0,0.039950817823410034,1.0,0.295604326762259,-1.0
27,seditious_ADJ,3.545695929103759e-06,0.6473760157970684,0.3333333333333333,0.06224130094051361,1.0,0.3356330096721649,1.0
28,scorn_ADJ,1.4041326668524423e-06,0.872549019607843,0.6666666666666666,0.05880919098854065,0.3333333333333333,0.3235827488824725,1.0
29,humbert_ADJ,1.5944609487002844e-06,0.3653846153846154,1.0,0.029569536447525024,1.0,0.2477807691320777,0.3333333333333333
30,breakaway_ADJ,1.8727998553212733e-06,0.674908424908425,-0.3333333333333333,0.05293484032154083,1.0,0.3401211742311716,1.0
31,persuade_ADJ,1.3972279950617906e-06,0.6845238095238095,0.3333333333333333,0.053555458784103394,1.0,0.31749345641583204,0.3333333333333333
32,defended_ADJ,4.586245181724943e-07,0.698937908496732,0.3333333333333333,0.052480727434158325,1.0,0.3671346184310096,-0.3333333333333333
33,incumbent_ADJ,1.9137870394397e-05,0.5885989010989011,0.6666666666666666,0.06522335112094879,1.0,0.29133407259359956,0.3333333333333333
34,fc_ADJ,3.7963355921435345e-07,0.6781045751633987,0.3333333333333333,0.04008612036705017,1.0,0.3276790324598551,-0.3333333333333333
35,package_ADJ,4.5849370591018445e-06,0.5402930402930403,1.0,0.10900065302848816,1.0,0.3262546183541417,0.3333333333333333
36,required_ADJ,2.2902694209055057e-05,0.588598901098901,0.0,0.11520737409591675,0.3333333333333333,0.32944616861641407,-0.3333333333333333
37,naturally_ADJ,2.8378788104523194e-06,0.9166666666666666,0.0,0.10439693927764893,1.0,0.35436560586094856,-1.0
38,yer_ADJ,7.210042224281442e-06,0.7470238095238095,0.0,0.11467313766479492,1.0,0.3480353280901909,0.3333333333333333
39,nedy_ADJ,1.5178179305647187e-06,0.5846702317290553,0.0,0.056791409850120544,1.0,0.299801142886281,0.3333333333333333
40,splash_ADJ,3.6181270839875746e-06,0.7843137254901962,1.0,0.06108337640762329,1.0,0.3272649650461972,-0.3333333333333333
41,ecological_ADJ,2.5178317697511434e-05,0.7968911248710011,0.0,0.14467740058898926,0.3333333333333333,0.3235951503738761,-0.3333333333333333
42,detained_ADJ,7.539403355356852e-07,0.5600490196078431,0.0,0.04188747704029083,1.0,0.31461133621633053,0.6666666666666666
43,chuckle_ADJ,1.3279274302236038e-06,0.8462332301341591,0.3333333333333333,0.07723426818847656,1.0,0.3809213526546955,-0.3333333333333333
44,mistaken_ADJ,4.441550398922015e-05,0.6398809523809523,0.3333333333333333,0.12110559642314911,0.3333333333333333,0.3724300917237997,-0.3333333333333333
45,baggy_ADJ,1.0958360330891024e-05,0.4383116883116883,0.3333333333333333,0.0592944473028183,1.0,0.2660405673086643,-0.3333333333333333
46,detectable_ADJ,4.263331580359061e-06,0.7708333333333335,0.0,0.1143014132976532,1.0,0.3265393478795886,-0.3333333333333333
47,sunbaked_ADJ,4.586245181724943e-07,0.9003267973856208,0.3333333333333333,0.058077916502952576,1.0,0.41409819945693016,-0.3333333333333333
48,exclusionary_ADJ,3.7255333104714806e-06,0.6474358974358975,0.0,0.11127364635467529,0.3333333333333333,0.36781512200832367,-1.0
49,almond_ADJ,4.060853360001641e-06,0.8361068111455108,0.0,0.0640992522239685,1.0,0.35750349797308445,-1.0
50,commonweal_ADJ,9.574840855802516e-07,0.8903508771929824,0.0,0.059424176812171936,1.0,0.33991014398634434,-0.3333333333333333
51,harmony_ADJ,3.0908323945985144e-06,0.7730816010614772,0.3333333333333333,0.08312182128429413,1.0,0.3168147327378392,-0.3333333333333333
52,thumb_ADJ,4.520476954869946e-06,0.8177244582043344,0.0,0.091045081615448,1.0,0.3286383165977895,-0.3333333333333333
53,terror_ADJ,3.575332569549563e-06,0.8410087719298247,0.0,0.10685016214847565,1.0,0.3639970701187849,-0.3333333333333333
54,perpendicular_ADJ,1.0241718798164733e-05,0.48443223443223443,0.3333333333333333,0.05682376027107239,1.0,0.29729083739221096,1.0
55,rib_ADJ,3.306119916790389e-06,0.7338659147869675,0.3333333333333333,0.06694978475570679,1.0,0.3209577286615968,-1.0
56,earle_ADJ,1.2817131438110617e-05,0.35497835497835495,0.6666666666666666,0.12768158316612244,1.0,0.286920003592968,0.3333333333333333
57,balky_ADJ,2.9798229300386554e-06,0.7376283846872083,0.6666666666666666,0.09034597873687744,1.0,0.31810715375468135,0.3333333333333333
58,detachable_ADJ,2.7208030545562005e-06,0.6636904761904762,0.0,0.09036046266555786,1.0,0.37374155782163143,-1.0
59,recessive_ADJ,2.5810813156208377e-06,0.6954365079365079,0.0,0.10487020015716553,1.0,0.2699495987035334,0.3333333333333333
