,WORD
0,høy_ADJ
1,jevne_ADJ
2,ekspansiv_ADJ
3,legitim_ADJ
4,bebygd_ADJ
5,vern_ADJ
6,ar_ADJ
7,forutsatt_ADJ
8,departemental_ADJ
9,påregnelig_ADJ
10,tilkalle_ADJ
11,fåtallig_ADJ
12,matematisk_ADJ
13,gradvis_ADJ
14,gigantisk_ADJ
15,rettslig_ADJ
16,såvel_ADJ
17,vestnorsk_ADJ
18,fådelt_ADJ
19,daglig_ADJ
20,tilsikte_ADJ
21,humanistisk_ADJ
22,geografisk_ADJ
23,bygningsmessig_ADJ
24,trygdede_ADJ
25,nyopprette_ADJ
26,übetinget_ADJ
27,førstnevnte_ADJ
28,brukerorientere_ADJ
29,beslekte_ADJ
30,dypereliggende_ADJ
31,overstig_ADJ
32,belyse_ADJ
33,oppnåde_ADJ
34,ensur_ADJ
35,bølge_ADJ
36,oppdrag_ADJ
37,målbeviss_ADJ
38,tildels_ADJ
39,genetisk_ADJ
40,reflektere_ADJ
41,tro_ADJ
42,observere_ADJ
43,åndelig_ADJ
44,tvinge_ADJ
45,likelet_ADJ
46,nynorsk_ADJ
47,vedtak_ADJ
48,lineær_ADJ
49,require_ADJ
50,planlegge_ADJ
51,egen_ADJ
52,ønske_ADJ
53,erverv_ADJ
54,forkorte_ADJ
55,hav_ADJ
56,it_ADJ
57,två_ADJ
58,virke_ADJ
59,liv_ADJ
60,forhistorisk_ADJ
61,stiple_ADJ
62,kjem_ADJ
63,standpunke_ADJ
64,forlate_ADJ
65,regional_ADJ
66,fraskille_ADJ
67,normalisere_ADJ
68,relationship_ADJ
69,kontrollerbar_ADJ
70,tilstedeværende_ADJ
71,våt_ADJ
72,trykte_ADJ
73,mental_ADJ
74,rullerende_ADJ
75,økt_ADJ
76,nevne_ADJ
77,overdimensjonere_ADJ
78,fossil_ADJ
79,motorisk_ADJ
80,deponere_ADJ
81,syk_ADJ
82,gra_ADJ
83,sink_ADJ
84,utenriks_ADJ
85,fle_ADJ
86,konkurranseregulerende_ADJ
87,idømt_ADJ
88,nøktern_ADJ
89,fremse_ADJ
90,underrette_ADJ
91,vedrørende_ADJ
92,finde_ADJ
93,utforming_ADJ
94,dyr_ADJ
95,subsidiær_ADJ
96,definitiv_ADJ
97,forstandig_ADJ
98,tt_ADJ
99,slavisk_ADJ
100,irrasjonell_ADJ
101,bestemmende_ADJ
102,åt_ADJ
103,befolke_ADJ
104,eksisterande_ADJ
105,tø_ADJ
106,kvar_ADJ
107,utstyr_ADJ
108,fange_ADJ
109,fuktige_ADJ
110,firkantet_ADJ
111,fransk_ADJ
112,kategorisk_ADJ
113,streik_ADJ
114,gransk_ADJ
115,uhyre_ADJ
116,diagnostisk_ADJ
117,løysiste_ADJ
118,destruktiv_ADJ
119,fele_ADJ
120,mørke_ADJ
121,fuld_ADJ
122,inndele_ADJ
123,global_ADJ
124,tilfælde_ADJ
125,doble_ADJ
126,kelt_ADJ
127,berg_ADJ
128,amerikansk_ADJ
129,ulik_ADJ
130,tørr_ADJ
131,falsk_ADJ
132,fer_ADJ
133,sette_ADJ
134,funksjonsdyktig_ADJ
135,tjenestlig_ADJ
136,totale_ADJ
137,sysselsatt_ADJ
138,sønnen_ADJ
139,flg_ADJ
140,videnskabelig_ADJ
141,helseskadelig_ADJ
142,mellem_ADJ
143,definere_ADJ
144,tariffeste_ADJ
145,meningsløs_ADJ
146,innskrenke_ADJ
147,kaste_ADJ
148,forankre_ADJ
149,hindre_ADJ
150,skånsom_ADJ
151,skissere_ADJ
152,kapitalintensiv_ADJ
153,uklar_ADJ
154,noker_ADJ
155,undergin_ADJ
156,oppmerksom_ADJ
157,iat_ADJ
158,sin_ADJ
159,forhold_ADJ
160,spredt_ADJ
161,transportabel_ADJ
162,tilfelle_ADJ
163,påkrevd_ADJ
164,fisk_ADJ
165,fornye_ADJ
166,dårlig_ADJ
167,brutal_ADJ
168,ligg_ADJ
169,stabil_ADJ
170,fundamental_ADJ
171,navngi_ADJ
172,betegne_ADJ
173,sysselsettingsmessig_ADJ
174,gøy_ADJ
175,blott_ADJ
176,inngåtte_ADJ
177,pensjonsgivende_ADJ
178,ok_ADJ
179,prejudisiell_ADJ
180,vaksen_ADJ
181,innrettet_ADJ
182,umatrikulere_ADJ
183,nye_ADJ
184,intellektuel_ADJ
185,skarp_ADJ
186,bo_ADJ
187,nedstigende_ADJ
188,vad_ADJ
189,arrangere_ADJ
190,gammmin_ADJ
191,mcd_ADJ
192,tunge_ADJ
193,ulykker_ADJ
194,holdig_ADJ
195,asiatisk_ADJ
196,hemmelig_ADJ
197,engelsk_ADJ
198,übesatt_ADJ
199,objekt_ADJ
200,sitte_ADJ
201,slagkraftig_ADJ
202,uunnværlig_ADJ
203,litterær_ADJ
204,tilsende_ADJ
205,my_ADJ
206,bevilge_ADJ
207,medmindre_ADJ
208,arabisk_ADJ
209,strid_ADJ
210,ty_ADJ
211,måle_ADJ
212,musikalsk_ADJ
213,dominerande_ADJ
214,faglære_ADJ
215,militær_ADJ
216,kompleks_ADJ
217,bare_ADJ
218,føl_ADJ
219,kirkelig_ADJ
