,word,norm_mean_diff_vec
174,глуповский_ADJ,0.0
175,задний_ADJ,0.4582913815975189
176,советский_ADJ,0.5217347741127014
177,сельский_ADJ,0.45361432433128357
178,гуковский_ADJ,0.0
179,сивушный_ADJ,0.46629074215888977
180,далийский_ADJ,0.5211552381515503
181,фундаменталистский_ADJ,0.0
182,черняховский_ADJ,0.0
183,ископаемой_ADJ,0.0
184,гронский_ADJ,0.0
185,женатый_ADJ,0.37018075585365295
186,благополучный_ADJ,0.5027160048484802
187,переходный_ADJ,0.48715680837631226
188,немощеный_ADJ,0.3738105297088623
189,быстрейший_ADJ,0.5667808055877686
190,перовская_ADJ,0.6019148230552673
191,ново-девичий_ADJ,0.0
192,дренированный_ADJ,0.0
193,прудовый_ADJ,0.0
194,сверхкрупный_ADJ,0.0
195,золотусский_ADJ,0.0
196,-измерительный_ADJ,0.0
197,черешневой_ADJ,0.0
198,натурфилософский_ADJ,0.0
199,ламинированный_ADJ,0.0
200,довузовский_ADJ,0.0
201,сергачский_ADJ,0.0
202,восьмидюймовый_ADJ,0.0
203,слюдистый_ADJ,0.0
204,байкерский_ADJ,0.0
205,целительский_ADJ,0.0
206,грамматический_ADJ,0.400012731552124
207,невообразимый_ADJ,0.45220744609832764
208,анонимный_ADJ,0.4516228139400482
209,недружелюбный_ADJ,0.4576954245567322
210,ослабнуть_ADJ,0.4402265250682831
211,маломощный_ADJ,0.6542250514030457
212,паганский_ADJ,0.0
213,послесоветский_ADJ,0.0
214,высокоинтенсивный_ADJ,0.0
215,ошский_ADJ,0.0
216,отчий_ADJ,0.44357481598854065
217,будний_ADJ,0.3679361343383789
218,отходный_ADJ,0.6156434416770935
219,непокойчицкий_ADJ,0.0
220,другой_ADJ,0.28823021054267883
221,космогонический_ADJ,0.5027190446853638
222,целлулоидный_ADJ,0.0
223,исповедальный_ADJ,0.0
224,равнобедренный_ADJ,0.516812801361084
225,левофланговый_ADJ,0.522000789642334
226,кабачный_ADJ,0.0
227,коматозный_ADJ,0.0
228,панибратский_ADJ,0.0
229,иенский_ADJ,0.0
230,трехстворчатый_ADJ,0.0
231,высоколегированный_ADJ,0.0
232,огарческий_ADJ,0.0
233,пловучий_ADJ,0.0
234,рассыпчатый_ADJ,0.43769341707229614
235,изотопный_ADJ,0.0
