,WORD,frequency,mean_dist_globalanchors,sum_deltas_globalanchors,mean_dist_procrustes,sum_deltas_procrustes
65,водный_ADJ,5.389687204718879e-05,0.19943514466285706,1.0,0.312226802110672,1.0
66,синий_ADJ,0.00016472238007581323,0.12069587409496307,0.3333333333333333,0.265559121966362,1.0
67,ленинский_ADJ,5.522577628820886e-05,0.228897362947464,1.0,0.3050985038280487,1.0
68,отдельный_ADJ,0.0002443301989431722,0.21594920754432678,0.3333333333333333,0.19975271821022034,0.3333333333333333
69,сырой_ADJ,4.234954646324177e-05,0.11002951860427856,0.3333333333333333,0.21088482439517975,1.0
70,предварительный_ADJ,4.472011705450714e-05,0.1966179758310318,1.0,0.25139085948467255,1.0
71,золотой_ADJ,0.00019865470354193108,0.19611676037311554,1.0,0.3305727541446686,0.3333333333333333
72,высокий_ADJ,0.0006464174655786881,0.2959269881248474,1.0,0.20784133672714233,0.3333333333333333
73,мужской_ADJ,9.461175657603626e-05,0.2937420457601547,0.3333333333333333,0.3001571595668793,1.0
74,нужный_ADJ,0.0011430987958362213,0.22207678854465485,1.0,0.17644694447517395,0.3333333333333333
75,таинственный_ADJ,6.235101327605082e-05,0.25500689446926117,1.0,0.23973387479782104,0.3333333333333333
76,привычный_ADJ,9.361578995070072e-05,0.26257137954235077,1.0,0.22436390817165375,0.3333333333333333
77,социалистический_ADJ,9.584437364949473e-05,0.18830111622810364,1.0,0.28148458898067474,0.3333333333333333
78,неподвижный_ADJ,3.89939381374052e-05,0.1503116935491562,0.3333333333333333,0.19147692620754242,1.0
79,коммунальный_ADJ,2.9573031299853422e-05,0.3091880679130554,1.0,0.26845893263816833,1.0
80,публичный_ADJ,3.437004928295974e-05,0.21752233803272247,1.0,0.2788906395435333,0.3333333333333333
81,зимний_ADJ,7.533495624495271e-05,0.20256759226322174,1.0,0.2202969789505005,1.0
82,налоговый_ADJ,4.4905390961133576e-05,0.28759752213954926,1.0,0.38960690796375275,1.0
83,необходимый_ADJ,0.0004464156737029922,0.16644158959388733,1.0,0.1822565346956253,0.3333333333333333
84,финский_ADJ,3.095619627625926e-05,0.24877725541591644,1.0,0.30991166830062866,1.0
85,мудрый_ADJ,4.3131241611502965e-05,0.19166450202465057,1.0,0.2518400549888611,0.3333333333333333
86,духовный_ADJ,0.00016942515129090289,0.15333342552185059,1.0,0.2209065854549408,1.0
87,внутренний_ADJ,0.0002854358950646818,0.19770409166812897,1.0,0.2810826301574707,1.0
88,демократический_ADJ,4.6559643333767056e-05,0.18368157744407654,1.0,0.2323189377784729,1.0
89,голый_ADJ,0.00010615815449617949,0.14806191623210907,1.0,0.24366672337055206,1.0
90,газетный_ADJ,3.514144800811653e-05,0.2520432323217392,1.0,0.2311890572309494,1.0
91,всеобщий_ADJ,6.836673464273605e-05,0.18504329025745392,1.0,0.27210311591625214,1.0
92,достаточный_ADJ,9.659627702530845e-05,0.2334752231836319,1.0,0.22760020196437836,1.0
93,секретный_ADJ,4.0136394475911554e-05,0.21953555941581726,1.0,0.227809339761734,1.0
94,кремлевский_ADJ,2.864319346266972e-05,0.26189811527729034,1.0,0.3035157769918442,1.0
95,уголовный_ADJ,7.275211453622539e-05,0.23685100674629211,1.0,0.2810072600841522,1.0
96,максимальный_ADJ,4.9428656342152064e-05,0.19677335023880005,1.0,0.18134282529354095,0.3333333333333333
97,академический_ADJ,2.618766233578808e-05,0.19643044471740723,1.0,0.2732585370540619,1.0
98,встречный_ADJ,3.1909257713067563e-05,0.3247307240962982,1.0,0.27202004194259644,0.3333333333333333
99,традиционный_ADJ,8.268139200052632e-05,0.20737187564373016,1.0,0.22961415350437164,1.0
100,утренний_ADJ,5.317382129695364e-05,0.24020440876483917,0.3333333333333333,0.20215247571468353,0.3333333333333333
101,физический_ADJ,0.00014824830667541105,0.16219957172870636,1.0,0.28238819539546967,1.0
102,абсолютный_ADJ,6.245309653394549e-05,0.16474570333957672,1.0,0.23510728776454926,1.0
103,следственный_ADJ,2.2752080331490132e-05,0.22915776073932648,1.0,0.22843517363071442,1.0
104,районный_ADJ,3.975853314561164e-05,0.21106037497520447,1.0,0.21089230477809906,1.0
105,вкусный_ADJ,4.250638056431683e-05,0.17383135855197906,1.0,0.14189521968364716,1.0
106,глобальный_ADJ,3.119469820429982e-05,0.18118038773536682,0.3333333333333333,0.2346971184015274,1.0
107,рад_ADJ,8.416257392215646e-05,0.24190601706504822,0.3333333333333333,0.23441094160079956,1.0
108,постоянный_ADJ,0.00014924484699862747,0.19676223397254944,1.0,0.25468993186950684,0.3333333333333333
109,аналогичный_ADJ,4.705212052321996e-05,0.18658006191253662,1.0,0.2317950278520584,1.0
110,молодой_ADJ,0.0007011054593542982,0.3011619746685028,1.0,0.23399882018566132,0.3333333333333333
111,народный_ADJ,0.00022026972457698098,0.20883366465568542,1.0,0.3200184851884842,0.3333333333333333
112,немыслимый_ADJ,3.602269115250659e-05,0.2513413578271866,1.0,0.296541303396225,0.3333333333333333
113,влажный_ADJ,4.378002191255896e-05,0.09708577394485474,0.3333333333333333,0.166020929813385,1.0
114,согласный_ADJ,7.236148987349567e-05,0.19891448318958282,1.0,0.3064901530742645,1.0
115,любовный_ADJ,3.224269702465332e-05,0.22650568187236786,1.0,0.2632136642932892,0.3333333333333333
116,оперативный_ADJ,4.331067367667516e-05,0.23197154700756073,0.3333333333333333,0.2486387938261032,1.0
117,текущий_ADJ,3.9441554382352915e-05,0.2391771525144577,1.0,0.22972585260868073,1.0
118,английский_ADJ,0.00017804910636929377,0.247614324092865,1.0,0.23906411230564117,1.0
119,покойный_ADJ,3.5478837681459044e-05,0.1897982656955719,1.0,0.2543804943561554,1.0
120,литературный_ADJ,0.0001601014363813977,0.1645302027463913,1.0,0.27447445690631866,0.3333333333333333
121,московский_ADJ,0.0003185255104405015,0.21610869467258453,1.0,0.3210274577140808,1.0
122,последний_ADJ,0.0010438665757439825,0.32758714258670807,0.3333333333333333,0.18549272418022156,0.3333333333333333
123,мировой_ADJ,0.0002120713745773951,0.22023800015449524,1.0,0.24840274453163147,1.0
124,церковный_ADJ,7.229595674227956e-05,0.22458559274673462,1.0,0.2530869096517563,1.0
125,железнодорожный_ADJ,5.526274596729738e-05,0.2242431938648224,1.0,0.27745553851127625,1.0
126,громкий_ADJ,5.0517834885462296e-05,0.2537875175476074,1.0,0.19777530431747437,1.0
127,малый_ADJ,0.0002448420674776832,0.3609504848718643,0.3333333333333333,0.2714928686618805,1.0
