,word,mean_dist,mean_freq
86,сенсационный_ADJ,0.28340694308280945,6.368917704601839e-06
87,семеро_ADJ,0.47062985599040985,1.0983406516086094e-06
88,всеобщий_ADJ,0.22852137684822083,7.740750519659406e-05
89,немолодой_ADJ,0.19949695467948914,1.3787666663125171e-05
90,аккуратьный_ADJ,0.4258594810962677,4.0026738281559045e-07
91,благороднейший_ADJ,0.43098650872707367,3.375690737353443e-06
92,ивановская_ADJ,0.5327785462141037,1.209234591984119e-06
93,хитроумный_ADJ,0.3053869605064392,5.452873436870275e-06
94,бережливый_ADJ,0.3787323236465454,1.7294069607904359e-06
95,малюсенький_ADJ,0.4175366461277008,3.259129340223087e-06
96,подробнейший_ADJ,0.38306036591529846,1.1244379028051798e-06
97,курск_ADJ,0.5123826563358307,5.181460875860285e-07
