,word,norm_mean_diff_vec
0,беззаботный_ADJ,0.36011141538619995
1,безликий_ADJ,0.5367867350578308
2,безупречный_ADJ,0.46085497736930847
3,бесподобный_ADJ,0.48690739274024963
4,важный_ADJ,0.3531879484653473
5,вкусный_ADJ,0.30225563049316406
6,вонючий_ADJ,0.3528760075569153
7,воспитанный_ADJ,0.37457096576690674
8,вредный_ADJ,0.3734089434146881
9,выгодный_ADJ,0.34288641810417175
10,высокий_ADJ,0.3788943886756897
11,глупый_ADJ,0.348184734582901
12,гнусный_ADJ,0.39973944425582886
13,голубой_ADJ,0.3948928117752075
14,грамотный_ADJ,0.48726382851600647
15,грязный_ADJ,0.36065763235092163
16,добрый_ADJ,0.36102622747421265
17,дорогой_ADJ,0.3766563832759857
18,достойный_ADJ,0.411396324634552
19,дурацкий_ADJ,0.4291327893733978
20,душевный_ADJ,0.3746125400066376
21,дьявольский_ADJ,0.370943546295166
22,жестокий_ADJ,0.3621918261051178
23,завидный_ADJ,0.515708327293396
24,здоровый_ADJ,0.36950603127479553
25,зеленый_ADJ,0.37831202149391174
26,злостный_ADJ,0.489658385515213
27,золотой_ADJ,0.3802393078804016
28,идеальный_ADJ,0.444039911031723
29,известный_ADJ,0.3299696445465088
30,интеллигентный_ADJ,0.4841478765010834
31,интересный_ADJ,0.31703615188598633
32,искусный_ADJ,0.37825366854667664
33,каменный_ADJ,0.3995651304721832
34,качественный_ADJ,0.5379069447517395
35,классный_ADJ,0.5537121295928955
36,короткий_ADJ,0.3474685251712799
37,кошмарный_ADJ,0.43204206228256226
38,красивый_ADJ,0.3327215611934662
39,красный_ADJ,0.42295750975608826
40,критический_ADJ,0.43555259704589844
41,крупный_ADJ,0.40874460339546204
42,крутой_ADJ,0.46641987562179565
43,культурный_ADJ,0.425373375415802
44,легендарный_ADJ,0.48923206329345703
45,легкий_ADJ,0.3093908727169037
46,лишний_ADJ,0.4122989773750305
47,лучший_ADJ,0.3580934405326843
48,любимый_ADJ,0.372094988822937
49,мелкий_ADJ,0.4013916552066803
50,мягкий_ADJ,0.3637028634548187
51,наблюдательный_ADJ,0.5446444749832153
52,надежный_ADJ,0.3775313198566437
53,наибольший_ADJ,0.354153573513031
54,настоящий_ADJ,0.3789867162704468
55,невыносимый_ADJ,0.362789511680603
56,негативный_ADJ,0.6202144622802734
57,неприятный_ADJ,0.31913697719573975
58,нерадивый_ADJ,0.49722597002983093
59,неслыханный_ADJ,0.40104755759239197
60,несправедливый_ADJ,0.36347314715385437
61,неудачный_ADJ,0.36464256048202515
62,неуместный_ADJ,0.38404256105422974
63,низкий_ADJ,0.39972004294395447
64,нищенский_ADJ,0.46772849559783936
65,нормальный_ADJ,0.40876898169517517
66,нудный_ADJ,0.475420206785202
67,обаятельный_ADJ,0.49322670698165894
68,опасный_ADJ,0.3613305985927582
69,острый_ADJ,0.3871223032474518
70,ответственный_ADJ,0.4006962180137634
71,открытый_ADJ,0.3688029944896698
72,отличный_ADJ,0.3842109441757202
73,печальный_ADJ,0.3703543245792389
74,пикантный_ADJ,0.382731556892395
75,пламенный_ADJ,0.4613206088542938
76,плохой_ADJ,0.38124963641166687
77,полезный_ADJ,0.3785628378391266
78,положительный_ADJ,0.48638203740119934
79,поразительный_ADJ,0.4054681062698364
80,последний_ADJ,0.34919360280036926
81,постный_ADJ,0.41404297947883606
82,правый_ADJ,0.40561380982398987
83,праздничный_ADJ,0.3915337324142456
84,превосходный_ADJ,0.44349873065948486
85,прекрасный_ADJ,0.34576866030693054
86,привлекательный_ADJ,0.4036807417869568
87,провинциальный_ADJ,0.41157516837120056
88,проклятый_ADJ,0.42183998227119446
89,простой_ADJ,0.35637930035591125
90,противный_ADJ,0.45375871658325195
91,прохладный_ADJ,0.3716558516025543
92,прямой_ADJ,0.4130685329437256
93,пустой_ADJ,0.3633500039577484
94,растительный_ADJ,0.4407348036766052
95,резкий_ADJ,0.43116387724876404
96,резонный_ADJ,0.5479089617729187
97,родной_ADJ,0.3816850483417511
98,свежий_ADJ,0.3702429234981537
99,священный_ADJ,0.39709773659706116
100,семейный_ADJ,0.3965076208114624
101,серый_ADJ,0.3571506440639496
102,сильный_ADJ,0.30515968799591064
103,слабый_ADJ,0.3392619788646698
104,слащавый_ADJ,0.43249255418777466
105,смелый_ADJ,0.3630933463573456
106,соленый_ADJ,0.3957786560058594
107,страшный_ADJ,0.3128659725189209
108,строгий_ADJ,0.32954204082489014
109,сумасшедший_ADJ,0.4341614544391632
110,сухой_ADJ,0.4299817681312561
111,счастливый_ADJ,0.35445690155029297
112,сырой_ADJ,0.3954198658466339
113,теплый_ADJ,0.3238762617111206
114,толстый_ADJ,0.380097359418869
115,тонкий_ADJ,0.3232108950614929
116,трудный_ADJ,0.29349851608276367
117,тугой_ADJ,0.4196891188621521
118,тяжелый_ADJ,0.3237302005290985
119,ужасный_ADJ,0.363073468208313
120,уместный_ADJ,0.4170253276824951
121,умный_ADJ,0.3047505021095276
122,упрямый_ADJ,0.4102751612663269
123,холодный_ADJ,0.4055466651916504
124,хороший_ADJ,0.30454617738723755
125,человеческий_ADJ,0.3216884732246399
126,черный_ADJ,0.349605917930603
127,чертов_ADJ,0.45960259437561035
128,четкий_ADJ,0.5538555979728699
129,чистый_ADJ,0.3550296127796173
130,чудовищный_ADJ,0.3662644624710083
131,элементарный_ADJ,0.4622723460197449
132,эффектный_ADJ,0.37206393480300903
133,яркий_ADJ,0.33180439472198486
