,word,norm_mean_diff_vec
0,тогда-то_ADJ,0.606642484664917
1,неприспособленный_ADJ,0.5957058072090149
2,бессрочный_ADJ,0.5184346437454224
3,надобно_ADJ,0.6342918872833252
4,омерзительный_ADJ,0.42346447706222534
5,неизгладимый_ADJ,0.5105058550834656
6,арьергардный_ADJ,0.5135771036148071
7,похищенный_ADJ,0.4945189356803894
8,паровой_ADJ,0.41308432817459106
9,престарелый_ADJ,0.4562153220176697
10,малиновский_ADJ,0.6065823435783386
11,несытый_ADJ,0.5630184412002563
12,он-то_ADJ,0.5544395446777344
13,недостоверный_ADJ,0.5204615592956543
14,фундаментальный_ADJ,0.5311486721038818
15,массивный_ADJ,0.3483705520629883
16,насильный_ADJ,0.5888795256614685
17,неосуществлять_ADJ,0.549254298210144
18,хамовнический_ADJ,0.5575651526451111
19,любовно_ADJ,0.6080148816108704
20,одинаковый_ADJ,0.3569968342781067
21,одинокий_ADJ,0.3750773072242737
22,первейший_ADJ,0.5194621682167053
23,бамбуковый_ADJ,0.40261906385421753
24,сидней_ADJ,0.5569832921028137
25,соня_ADJ,0.5673220753669739
26,серединный_ADJ,0.5478309988975525
27,первое_ADJ,0.6086869239807129
28,цензурный_ADJ,0.4868512451648712
29,флотский_ADJ,0.43970781564712524
30,германский_ADJ,0.39322248101234436
31,явный_ADJ,0.40705788135528564
32,распространять_ADJ,0.40168502926826477
33,хронологический_ADJ,0.3942472040653229
34,пророческий_ADJ,0.39151692390441895
35,незаурядный_ADJ,0.47013506293296814
36,постарше_ADJ,0.5469251871109009
37,покинутый_ADJ,0.462642639875412
38,неуловимый_ADJ,0.3931705951690674
39,шахматный_ADJ,0.4972739815711975
40,сормовский_ADJ,0.5027391910552979
41,однобортный_ADJ,0.376289039850235
42,меленький_ADJ,0.5492693185806274
43,друг_ADJ,0.5738866925239563
44,благожелательный_ADJ,0.45016297698020935
45,крыть_ADJ,0.40774935483932495
46,переяславский_ADJ,0.4933623671531677
47,блуждать_ADJ,0.500430166721344
48,утопической_ADJ,0.5279985666275024
49,шиферный_ADJ,0.5217800140380859
50,грозно_ADJ,0.5114627480506897
51,-медицинский_ADJ,0.4591296911239624
52,сферический_ADJ,0.4324481189250946
53,термический_ADJ,0.46188944578170776
54,всклокочить_ADJ,0.36982429027557373
55,1й_ADJ,0.5970829725265503
56,староста_ADJ,0.5519270896911621
57,клеенчатый_ADJ,0.4039219319820404
58,патетический_ADJ,0.43099987506866455
59,собственноручный_ADJ,0.4372369050979614
60,чугунный_ADJ,0.4064826965332031
61,румяный_ADJ,0.3422470986843109
62,стройненький_ADJ,0.513271689414978
63,бледноватый_ADJ,0.5312814712524414
64,обрывистый_ADJ,0.3510385751724243
65,симбирский_ADJ,0.4301096796989441
66,самодержавной_ADJ,0.5156561732292175
67,браковать_ADJ,0.6246906518936157
68,гродненский_ADJ,0.4643765985965729
69,край_ADJ,0.5549048781394958
70,энергический_ADJ,0.5113481879234314
71,сигнальный_ADJ,0.441836416721344
72,закаспийский_ADJ,0.5154345035552979
73,троице-сергиев_ADJ,0.4562828838825226
74,флорентийский_ADJ,0.4339216649532318
75,корневой_ADJ,0.5699126124382019
76,ненавидеть_ADJ,0.47156471014022827
77,экзистенциальный_ADJ,0.5816405415534973
78,дубленый_ADJ,0.44553226232528687
79,таисья_ADJ,0.5441523790359497
80,устный_ADJ,0.4170297086238861
81,вселенский_ADJ,0.45183494687080383
82,несимпатичный_ADJ,0.4658348560333252
83,окраинный_ADJ,0.4696633219718933
84,некрещеный_ADJ,0.5026318430900574
85,безалаберный_ADJ,0.5258537530899048
86,умильный_ADJ,0.44616273045539856
87,подгорный_ADJ,0.6821662187576294
88,заводной_ADJ,0.5273885726928711
89,объяснительный_ADJ,0.4987696409225464
90,по-собачьи_ADJ,0.4889959692955017
91,сочиненный_ADJ,0.5557369589805603
92,гениальнейший_ADJ,0.6295688152313232
93,испытывать_ADJ,0.5592420697212219
94,непреклонный_ADJ,0.36821240186691284
95,древнерусский_ADJ,0.4197494685649872
96,комкать_ADJ,0.45284321904182434
97,мывать_ADJ,0.4617285430431366
98,толстоватый_ADJ,0.5052971243858337
99,внятно_ADJ,0.6078407168388367
100,сократический_ADJ,0.6246861815452576
101,предлить_ADJ,0.4686180353164673
102,пунцовый_ADJ,0.42334359884262085
103,инструментальный_ADJ,0.47768646478652954
104,рефлекторный_ADJ,0.4155503511428833
105,компанейский_ADJ,0.7108712792396545
106,воздухоплавательный_ADJ,0.4694135785102844
107,стоять_ADJ,0.563697874546051
108,93-й_ADJ,0.4467976689338684
109,врождеть_ADJ,0.5127474665641785
110,минный_ADJ,0.5122333765029907
111,дождевой_ADJ,0.36249351501464844
112,изображать_ADJ,0.6108404994010925
113,запыленный_ADJ,0.48584359884262085
114,запретный_ADJ,0.4786731004714966
115,благодетельный_ADJ,0.49769148230552673
116,преемственный_ADJ,0.5796279907226562
117,мешкать_ADJ,0.5548746585845947
118,диванный_ADJ,0.5164510607719421
119,докучный_ADJ,0.5703228712081909
120,гербовый_ADJ,0.4159530699253082
121,софья_ADJ,0.4292618930339813
122,предварительный_ADJ,0.434037983417511
123,почтенный_ADJ,0.42158564925193787
124,бешенный_ADJ,0.5841728448867798
125,отвальный_ADJ,0.5810906887054443
126,огненный_ADJ,0.3593195080757141
127,выдающийся_ADJ,0.3964354395866394
128,кольчатый_ADJ,0.48418062925338745
129,привязать_ADJ,0.5599090456962585
130,спасский_ADJ,0.43927308917045593
131,таежный_ADJ,0.43924954533576965
132,ленивый_ADJ,0.3929941952228546
