,word,norm_mean_diff_vec
0,непродуманный_ADJ,0.5665790438652039
1,агентский_ADJ,0.7236098647117615
2,океанический_ADJ,0.3808448314666748
3,поджелудочный_ADJ,0.350567489862442
4,провокационный_ADJ,0.37293943762779236
5,небезызвестный_ADJ,0.41680189967155457
6,югорский_ADJ,0.600000724196434
7,убористый_ADJ,0.3408626616001129
8,недописанный_ADJ,0.4356641173362732
9,барственный_ADJ,0.5577870905399323
10,гармонический_ADJ,0.2920578122138977
11,соседский_ADJ,0.3140094578266144
12,предвыборный_ADJ,0.45484423637390137
13,вековой_ADJ,0.23053476214408875
14,беспамятный_ADJ,0.5754284709692001
15,увольнительный_ADJ,0.6013754606246948
16,круглоголовый_ADJ,0.42683835327625275
17,бытийный_ADJ,0.5939138680696487
18,непритязательный_ADJ,0.4432080239057541
19,прославленный_ADJ,0.4724094122648239
20,ортодоксальный_ADJ,0.27084314823150635
21,длинноволосый_ADJ,0.25709477066993713
22,железистый_ADJ,0.3323011100292206
23,крыловский_ADJ,0.5374710261821747
24,муравьиный_ADJ,0.4164009094238281
25,лакированный_ADJ,0.27724990248680115
26,ямайский_ADJ,0.5608979314565659
27,нарышкинский_ADJ,0.6279988586902618
28,безработный_ADJ,0.45725642144680023
29,континентальный_ADJ,0.413336843252182
30,заводской_ADJ,0.31751713156700134
31,телесный_ADJ,0.307730495929718
32,сверхурочный_ADJ,0.3843243420124054
33,растворимый_ADJ,0.3013991117477417
34,завоеванный_ADJ,0.5939716845750809
35,властной_ADJ,0.7619884610176086
36,подсудный_ADJ,0.6317642331123352
37,измененный_ADJ,0.6007123738527298
38,пуганый_ADJ,0.4670015722513199
39,вакхический_ADJ,0.5413199663162231
40,кометный_ADJ,0.42566120624542236
41,нерациональный_ADJ,0.5774128586053848
42,азбучный_ADJ,0.5046447217464447
43,подрядный_ADJ,0.6335606873035431
44,одноэтажный_ADJ,0.1868598461151123
45,цепной_ADJ,0.4926856905221939
46,субъективный_ADJ,0.25949904322624207
47,закрытый_ADJ,0.26729652285575867
48,материалистический_ADJ,0.2712564170360565
49,кубический_ADJ,0.2939170300960541
50,неподвижный_ADJ,0.1664520502090454
51,теоретический_ADJ,0.22454848885536194
52,гимназический_ADJ,0.33225250244140625
53,канцелярский_ADJ,0.31135228276252747
54,свободолюбивый_ADJ,0.4098694920539856
55,всечеловеческий_ADJ,0.5015336871147156
56,разнообразный_ADJ,0.14552214741706848
57,смертный_ADJ,0.350008487701416
58,бальзаковский_ADJ,0.43740740418434143
59,подлунный_ADJ,0.45234522223472595
60,гипсовый_ADJ,0.2527184784412384
61,правдоподобный_ADJ,0.22468268871307373
62,выгнутый_ADJ,0.3377974331378937
63,неприютный_ADJ,0.4257183372974396
64,неколебимый_ADJ,0.4993978589773178
65,студенистый_ADJ,0.36583420634269714
66,надземный_ADJ,0.5002876073122025
67,фетровый_ADJ,0.29953694343566895
68,наставительный_ADJ,0.40032628178596497
69,одноактный_ADJ,0.32480016350746155
70,бодливый_ADJ,0.3812125623226166
71,трехлинейный_ADJ,0.4494858980178833
72,злющий_ADJ,0.46070951223373413
73,монмартрский_ADJ,0.6018025279045105
74,португальский_ADJ,0.2752862870693207
75,фиктивный_ADJ,0.37061968445777893
76,пригорелый_ADJ,0.3629401922225952
77,позолоченный_ADJ,0.5659298747777939
78,многострадальный_ADJ,0.41799330711364746
79,игорный_ADJ,0.3113345801830292
80,карбоксильный_ADJ,0.42024827003479004
81,ускоренный_ADJ,0.5459417849779129
82,районный_ADJ,0.453584685921669
83,санитарный_ADJ,0.38913267850875854
84,фотохимический_ADJ,0.49931108951568604
85,неоригинальный_ADJ,0.8067939206957817
86,леопардовый_ADJ,0.4112637937068939
87,горкий_ADJ,0.6313202232122421
88,вязаный_ADJ,0.22671103477478027
89,патриархальный_ADJ,0.22169452905654907
90,апелляционный_ADJ,0.4401555061340332
91,многонациональный_ADJ,0.561048686504364
92,черкесский_ADJ,0.42146024107933044
93,побудительный_ADJ,0.3589017391204834
94,другой_ADJ,0.11764246225357056
95,тугоплавкий_ADJ,0.4044576585292816
96,независящий_ADJ,0.42114025354385376
97,чудовский_ADJ,0.5620531439781189
98,неживый_ADJ,0.5492193847894669
99,малограмотный_ADJ,0.3442772328853607
100,атеистический_ADJ,0.4254014790058136
101,земляничный_ADJ,0.3661530315876007
102,ненаучный_ADJ,0.36816129088401794
103,глухонемой_ADJ,0.5086185038089752
104,сбивчивый_ADJ,0.36281147599220276
105,дорожный_ADJ,0.3748534321784973
106,коренной_ADJ,0.34369465708732605
107,немногочисленный_ADJ,0.31264495849609375
108,благотворный_ADJ,0.3423107862472534
109,неповинный_ADJ,0.3833751678466797
110,актовый_ADJ,0.29006651043891907
111,високосный_ADJ,0.3555709719657898
112,трехнедельный_ADJ,0.47997909784317017
113,рабовладельческий_ADJ,0.557120069861412
114,мамонтовый_ADJ,0.37357932329177856
115,завоевательный_ADJ,0.41899052262306213
116,безденежный_ADJ,0.719943642616272
117,теноровый_ADJ,0.4411765784025192
118,полуслепой_ADJ,0.5207452028989792
119,кассовый_ADJ,0.48295435309410095
120,четырехугольный_ADJ,0.21840479969978333
121,цветистый_ADJ,0.4987081438302994
122,однодневный_ADJ,0.5330031365156174
123,породистый_ADJ,0.23137006163597107
124,уксусный_ADJ,0.3524189889431
125,бритвенный_ADJ,0.3776610195636749
126,доброкачественный_ADJ,0.4744321405887604
127,почтово-телеграфный_ADJ,0.5170614272356033
128,покровительственный_ADJ,0.33322104811668396
129,блудливый_ADJ,0.4594186842441559
